input,category,context,filter
"Better Oats Steel Cut Brown Sugar Instant Oatmeal with Flax oz. Box, maple, 15.1 Ounce",Breakfast Cereal,Breakfast Cereal Better Oats Instant Oatmeal with Flax maple 15.1 Ounce Box,[]
"Better Oats Steel Cut Brown Sugar Instant Oatmeal with Flax oz. Box, maple, 15.1 Ounce",Breakfast Cereal,Breakfast Cereal Better Oats Instant Oatmeal with Flax maple 15.1 Ounce Box,[]
"Better Oats Steel Cut Brown Sugar Instant Oatmeal with Flax oz. Box, maple, 15.1 Ounce",Breakfast Cereal,Breakfast Cereal Better Oats Instant Oatmeal with Flax maple 15.1 Ounce Box,[]
"Better Oats Steel Cut Brown Sugar Instant Oatmeal with Flax oz. Box, maple, 15.1 Ounce",Breakfast Cereal,Breakfast Cereal Better Oats Instant Oatmeal with Flax maple 15.1 Ounce Box,[]
"Quaker, Instant Oatmeal, Maple Brown Sugar, 10 Ct",Breakfast Cereal,Breakfast Cereal 10 Ct,"['Brand:Quaker', 'Sub brand:Instant Oatmeal', 'Flavor:Maple Brown Sugar']"
"Quaker, Instant Oatmeal, Maple Brown Sugar, 10 Ct",Breakfast Cereal,Breakfast Cereal 10 Ct Quaker Instant Oatmeal Maple Brown Sugar,[]
"Quaker, Instant Oatmeal, Maple Brown Sugar, 10 Ct",Breakfast Cereal,Breakfast Cereal 10 Ct Maple Brown Sugar Quaker Instant Oatmeal,[]
"Quaker, Instant Oatmeal, Maple Brown Sugar, 10 Ct",Breakfast Cereal,Breakfast Cereal 10 Ct,[]
"Quaker, Instant Oatmeal, Maple Brown Sugar, 10 Ct",Breakfast Cereal,Breakfast Cereal 10 Ct,"['Flavor:Maple Brown Sugar', 'Brand:Quaker', 'Sub brand:Instant Oatmeal']"
General Mills Cereals Cup Assorted Family Variety Pack (Pack of 60),Breakfast Cereal,Breakfast Cereal General Mills Cereals Assorted Family Variety Pack Pack of 60,['Container:Cup']
General Mills Cereals Cup Assorted Family Variety Pack (Pack of 60),Breakfast Cereal,Breakfast Cereal General Mills Cereals Assorted Family Variety Pack Pack of 60 Cup,[]
General Mills Cereals Cup Assorted Family Variety Pack (Pack of 60),Breakfast Cereal,Breakfast Cereal General Mills Cereals Assorted Family Variety Pack Pack of 60,['Container:Cup']
General Mills Cereals Cup Assorted Family Variety Pack (Pack of 60),Breakfast Cereal,Breakfast Cereal General Mills Cereals Assorted Family Variety Pack Pack of 60,[]
General Mills Cereals Cup Assorted Family Variety Pack (Pack of 60),Breakfast Cereal,Breakfast Cereal General Mills Cereals Assorted Family Variety Pack Pack of 60 Cup,[]
"Quaker Cap'n Crunch Crunchberries, 26 Oz",Breakfast Cereal,Breakfast Cereal Cap'n Crunch Crunchberries 26 Oz,['Brand:Quaker']
"Quaker Cap'n Crunch Crunchberries, 26 Oz",Breakfast Cereal,Breakfast Cereal Cap'n Crunch Crunchberries 26 Oz Quaker,[]
"Quaker Cap'n Crunch Crunchberries, 26 Oz",Breakfast Cereal,Breakfast Cereal Cap'n Crunch Crunchberries 26 Oz Quaker,[]
"Quaker Cap'n Crunch Crunchberries, 26 Oz",Breakfast Cereal,Breakfast Cereal Cap'n Crunch Crunchberries 26 Oz Quaker,[]
"Quaker Cap'n Crunch Crunchberries, 26 Oz",Breakfast Cereal,Breakfast Cereal Cap'n Crunch Crunchberries 26 Oz Quaker,[]
"Post Shredded Wheat Original Cereal, No Sugar or Salt Added, 15-Ounce Boxes (Pack of 4)",Breakfast Cereal,Breakfast Cereal Shredded Wheat No Sugar or Salt Added 15-Ounce,"['Brand:Post', 'Flavor:Original', 'Cereal type:Cereal', 'Container:Boxes', 'Pack size:Pack of 4']"
"Post Shredded Wheat Original Cereal, No Sugar or Salt Added, 15-Ounce Boxes (Pack of 4)",Breakfast Cereal,Breakfast Cereal Shredded Wheat No Sugar or Salt Added 15-Ounce Post Original Cereal Boxes Pack of 4,[]
"Post Shredded Wheat Original Cereal, No Sugar or Salt Added, 15-Ounce Boxes (Pack of 4)",Breakfast Cereal,Breakfast Cereal Shredded Wheat No Sugar or Salt Added 15-Ounce Original Post Boxes Pack of 4 Cereal,[]
"Post Shredded Wheat Original Cereal, No Sugar or Salt Added, 15-Ounce Boxes (Pack of 4)",Breakfast Cereal,Breakfast Cereal Shredded Wheat No Sugar or Salt Added 15-Ounce Cereal,"['Pack size:Pack of 4', 'Container:Boxes']"
"Post Shredded Wheat Original Cereal, No Sugar or Salt Added, 15-Ounce Boxes (Pack of 4)",Breakfast Cereal,Breakfast Cereal Shredded Wheat No Sugar or Salt Added 15-Ounce Cereal Pack of 4,"['Flavor:Original', 'Container:Boxes']"
"Quaker Instant Oatmeal Fiber&Protein (Previously Weight Control), Maple Brown Sugar, 8-Count Boxes (Pack of 4)",Breakfast Cereal,Breakfast Cereal Weight Control 8-Count,"['Brand:Quaker', 'Sub brand:Instant Oatmeal', 'Flavor:Maple Brown Sugar', 'Container:Boxes', 'Pack size:Pack of 4']"
"Quaker Instant Oatmeal Fiber&Protein (Previously Weight Control), Maple Brown Sugar, 8-Count Boxes (Pack of 4)",Breakfast Cereal,Breakfast Cereal Weight Control 8-Count Quaker Instant Oatmeal Maple Brown Sugar Boxes Pack of 4,[]
"Quaker Instant Oatmeal Fiber&Protein (Previously Weight Control), Maple Brown Sugar, 8-Count Boxes (Pack of 4)",Breakfast Cereal,Breakfast Cereal Weight Control 8-Count Boxes Quaker Pack of 4 Maple Brown Sugar Instant Oatmeal,[]
"Quaker Instant Oatmeal Fiber&Protein (Previously Weight Control), Maple Brown Sugar, 8-Count Boxes (Pack of 4)",Breakfast Cereal,Breakfast Cereal Weight Control 8-Count Instant Oatmeal Pack of 4,['Flavor:Maple Brown Sugar']
"Quaker Instant Oatmeal Fiber&Protein (Previously Weight Control), Maple Brown Sugar, 8-Count Boxes (Pack of 4)",Breakfast Cereal,Breakfast Cereal Weight Control 8-Count Boxes,"['Sub brand:Instant Oatmeal', 'Brand:Quaker']"
"Cascadian Farm Organic Classic Oats and Honey Granola, 16 oz",Breakfast Cereal,Breakfast Cereal Classic Oats and Honey 16 oz,"['Brand:Cascadian Farm', 'Specialty:Organic', 'Sub brand:Granola']"
"Cascadian Farm Organic Classic Oats and Honey Granola, 16 oz",Breakfast Cereal,Breakfast Cereal Classic Oats and Honey 16 oz Cascadian Farm Organic Granola,[]
"Cascadian Farm Organic Classic Oats and Honey Granola, 16 oz",Breakfast Cereal,Breakfast Cereal Classic Oats and Honey 16 oz Cascadian Farm Granola,[]
"Cascadian Farm Organic Classic Oats and Honey Granola, 16 oz",Breakfast Cereal,Breakfast Cereal Classic Oats and Honey 16 oz,[]
"Cascadian Farm Organic Classic Oats and Honey Granola, 16 oz",Breakfast Cereal,Breakfast Cereal Classic Oats and Honey 16 oz Cascadian Farm Granola Organic,[]
"RXBAR Oatmeal Cup, Chocolate, 2.24 Oz",Breakfast Cereal,Breakfast Cereal RXBAR Chocolate 2.24 Oz,"['Sub brand:Oatmeal', 'Container:Cup']"
"RXBAR Oatmeal Cup, Chocolate, 2.24 Oz",Breakfast Cereal,Breakfast Cereal RXBAR Chocolate 2.24 Oz Oatmeal Cup,[]
"RXBAR Oatmeal Cup, Chocolate, 2.24 Oz",Breakfast Cereal,Breakfast Cereal RXBAR Chocolate 2.24 Oz Cup,[]
"RXBAR Oatmeal Cup, Chocolate, 2.24 Oz",Breakfast Cereal,Breakfast Cereal RXBAR Chocolate 2.24 Oz Oatmeal,[]
"RXBAR Oatmeal Cup, Chocolate, 2.24 Oz",Breakfast Cereal,Breakfast Cereal RXBAR Chocolate 2.24 Oz,[]
"Purely Elizabeth Ancient Grain Granola - Certified Gluten-free, Vegan & Non-GMO No Refined Sugar - Chocolate Sea Salt + Peanut Butter Nut Butter - 12oz",Breakfast Cereal,Breakfast Cereal Ancient Grain Granola No Refined Sugar Chocolate Sea Salt + Peanut Butter Nut Butter,"['Brand:Purely Elizabeth', 'Net content:12oz']"
"Purely Elizabeth Ancient Grain Granola - Certified Gluten-free, Vegan & Non-GMO No Refined Sugar - Chocolate Sea Salt + Peanut Butter Nut Butter - 12oz",Breakfast Cereal,Breakfast Cereal Ancient Grain Granola No Refined Sugar Chocolate Sea Salt + Peanut Butter Nut Butter Purely Elizabeth 12oz,[]
"Purely Elizabeth Ancient Grain Granola - Certified Gluten-free, Vegan & Non-GMO No Refined Sugar - Chocolate Sea Salt + Peanut Butter Nut Butter - 12oz",Breakfast Cereal,Breakfast Cereal Ancient Grain Granola No Refined Sugar Chocolate Sea Salt + Peanut Butter Nut Butter,"['Brand:Purely Elizabeth', 'Net content:12oz']"
"Purely Elizabeth Ancient Grain Granola - Certified Gluten-free, Vegan & Non-GMO No Refined Sugar - Chocolate Sea Salt + Peanut Butter Nut Butter - 12oz",Breakfast Cereal,Breakfast Cereal Ancient Grain Granola No Refined Sugar Chocolate Sea Salt + Peanut Butter Nut Butter 12oz Purely Elizabeth,[]
"Purely Elizabeth Ancient Grain Granola - Certified Gluten-free, Vegan & Non-GMO No Refined Sugar - Chocolate Sea Salt + Peanut Butter Nut Butter - 12oz",Breakfast Cereal,Breakfast Cereal Ancient Grain Granola No Refined Sugar Chocolate Sea Salt + Peanut Butter Nut Butter 12oz Purely Elizabeth,[]
"Arrowhead Mills Organic Cereal, Puffed Kamut, 6 Ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal Puffed Kamut,"['Brand:Arrowhead Mills', 'Specialty:Organic', 'Sub brand:Cereal', 'Net content:6 Ounce', 'Pack size:Pack of 12']"
"Arrowhead Mills Organic Cereal, Puffed Kamut, 6 Ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal Puffed Kamut Arrowhead Mills Organic Cereal 6 Ounce Pack of 12,[]
"Arrowhead Mills Organic Cereal, Puffed Kamut, 6 Ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal Puffed Kamut 6 Ounce Organic Cereal Arrowhead Mills,['Pack size:Pack of 12']
"Arrowhead Mills Organic Cereal, Puffed Kamut, 6 Ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal Puffed Kamut 6 Ounce Pack of 12 Cereal Organic Arrowhead Mills,[]
"Arrowhead Mills Organic Cereal, Puffed Kamut, 6 Ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal Puffed Kamut,['Brand:Arrowhead Mills']
Quaker Oats 100% Natural Whole Grain 42 Oz. Pack Of 3.,Breakfast Cereal,Breakfast Cereal Quaker Oats 42 Oz,"['Specialty:Whole Grain', 'Pack size:Pack Of 3']"
Quaker Oats 100% Natural Whole Grain 42 Oz. Pack Of 3.,Breakfast Cereal,Breakfast Cereal Quaker Oats 42 Oz Whole Grain Pack Of 3,[]
Quaker Oats 100% Natural Whole Grain 42 Oz. Pack Of 3.,Breakfast Cereal,Breakfast Cereal Quaker Oats 42 Oz Whole Grain Pack Of 3,[]
Quaker Oats 100% Natural Whole Grain 42 Oz. Pack Of 3.,Breakfast Cereal,Breakfast Cereal Quaker Oats 42 Oz Pack Of 3 Whole Grain,[]
Quaker Oats 100% Natural Whole Grain 42 Oz. Pack Of 3.,Breakfast Cereal,Breakfast Cereal Quaker Oats 42 Oz Pack Of 3 Whole Grain,[]
"Quaker Real Medleys Super Grains Oatmeal+, Banana Walnut, Oatmeal Cups, 12 Count",Breakfast Cereal,Breakfast Cereal Banana Walnut,"['Brand:Quaker', 'Sub brand:Oatmeal', 'Container:Cups', 'Pack size:12 Count']"
"Quaker Real Medleys Super Grains Oatmeal+, Banana Walnut, Oatmeal Cups, 12 Count",Breakfast Cereal,Breakfast Cereal Banana Walnut Quaker Oatmeal Cups 12 Count,[]
"Quaker Real Medleys Super Grains Oatmeal+, Banana Walnut, Oatmeal Cups, 12 Count",Breakfast Cereal,Breakfast Cereal Banana Walnut,"['Pack size:12 Count', 'Sub brand:Oatmeal', 'Container:Cups']"
"Quaker Real Medleys Super Grains Oatmeal+, Banana Walnut, Oatmeal Cups, 12 Count",Breakfast Cereal,Breakfast Cereal Banana Walnut 12 Count Oatmeal Quaker Cups,[]
"Quaker Real Medleys Super Grains Oatmeal+, Banana Walnut, Oatmeal Cups, 12 Count",Breakfast Cereal,Breakfast Cereal Banana Walnut Oatmeal Cups Quaker,[]
"Kellogg's Krave, Breakfast Cereal, Double Chocolate, Filling Made with Real Chocolate, 11oz Box(Pack of 10)",Breakfast Cereal,"Breakfast Cereal Double Chocolate, Filling Made with Real Chocolate 11oz Pack of 10","[""Brand:Kellogg's"", 'Sub brand:Breakfast Cereal', 'Container:Box']"
"Kellogg's Krave, Breakfast Cereal, Double Chocolate, Filling Made with Real Chocolate, 11oz Box(Pack of 10)",Breakfast Cereal,"Breakfast Cereal Double Chocolate, Filling Made with Real Chocolate 11oz Pack of 10 Kellogg's Breakfast Cereal Box",[]
"Kellogg's Krave, Breakfast Cereal, Double Chocolate, Filling Made with Real Chocolate, 11oz Box(Pack of 10)",Breakfast Cereal,"Breakfast Cereal Double Chocolate, Filling Made with Real Chocolate 11oz Pack of 10 Breakfast Cereal Box Kellogg's",[]
"Kellogg's Krave, Breakfast Cereal, Double Chocolate, Filling Made with Real Chocolate, 11oz Box(Pack of 10)",Breakfast Cereal,"Breakfast Cereal Double Chocolate, Filling Made with Real Chocolate 11oz Pack of 10 Kellogg's",[]
"Kellogg's Krave, Breakfast Cereal, Double Chocolate, Filling Made with Real Chocolate, 11oz Box(Pack of 10)",Breakfast Cereal,"Breakfast Cereal Double Chocolate, Filling Made with Real Chocolate 11oz Pack of 10",[]
"Bob's Red Mill Organic Gluten Free Oatmeal Cup, Fruit & Seed, 2.47-ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal Fruit & Seed 2.47-ounce,"[""Brand:Bob's Red Mill"", 'Specialty:Gluten Free', 'Sub brand:Oatmeal', 'Container:Cup', 'Pack size:Pack of 12']"
"Bob's Red Mill Organic Gluten Free Oatmeal Cup, Fruit & Seed, 2.47-ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal Fruit & Seed 2.47-ounce Bob's Red Mill Gluten Free Oatmeal Cup Pack of 12,[]
"Bob's Red Mill Organic Gluten Free Oatmeal Cup, Fruit & Seed, 2.47-ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal Fruit & Seed 2.47-ounce Pack of 12,"[""Brand:Bob's Red Mill"", 'Specialty:Gluten Free', 'Container:Cup', 'Sub brand:Oatmeal']"
"Bob's Red Mill Organic Gluten Free Oatmeal Cup, Fruit & Seed, 2.47-ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal Fruit & Seed 2.47-ounce Pack of 12 Gluten Free Oatmeal Bob's Red Mill Cup,[]
"Bob's Red Mill Organic Gluten Free Oatmeal Cup, Fruit & Seed, 2.47-ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal Fruit & Seed 2.47-ounce Gluten Free Cup Pack of 12,"[""Brand:Bob's Red Mill""]"
"Cascadian Farm Organic Cinnamon Crunch Cereal, Whole Grain Cereal, 9.2 Oz",Breakfast Cereal,Breakfast Cereal Cinnamon Crunch 9.2 Oz,"['Brand:Cascadian Farm', 'Specialty:Whole Grain']"
"Cascadian Farm Organic Cinnamon Crunch Cereal, Whole Grain Cereal, 9.2 Oz",Breakfast Cereal,Breakfast Cereal Cinnamon Crunch 9.2 Oz Cascadian Farm Whole Grain,[]
"Cascadian Farm Organic Cinnamon Crunch Cereal, Whole Grain Cereal, 9.2 Oz",Breakfast Cereal,Breakfast Cereal Cinnamon Crunch 9.2 Oz,"['Specialty:Whole Grain', 'Brand:Cascadian Farm']"
"Cascadian Farm Organic Cinnamon Crunch Cereal, Whole Grain Cereal, 9.2 Oz",Breakfast Cereal,Breakfast Cereal Cinnamon Crunch 9.2 Oz,"['Specialty:Whole Grain', 'Brand:Cascadian Farm']"
"Cascadian Farm Organic Cinnamon Crunch Cereal, Whole Grain Cereal, 9.2 Oz",Breakfast Cereal,Breakfast Cereal Cinnamon Crunch 9.2 Oz,[]
"Quaker Real Medleys Oatmeal+, Summer Berry, Oatmeal Cups, 12 Count",Breakfast Cereal,Breakfast Cereal Summer Berry,"['Brand:Quaker', 'Sub brand:Oatmeal', 'Container:Cups', 'Pack size:12 Count']"
"Quaker Real Medleys Oatmeal+, Summer Berry, Oatmeal Cups, 12 Count",Breakfast Cereal,Breakfast Cereal Summer Berry Quaker Oatmeal Cups 12 Count,[]
"Quaker Real Medleys Oatmeal+, Summer Berry, Oatmeal Cups, 12 Count",Breakfast Cereal,Breakfast Cereal Summer Berry 12 Count Cups,"['Sub brand:Oatmeal', 'Brand:Quaker']"
"Quaker Real Medleys Oatmeal+, Summer Berry, Oatmeal Cups, 12 Count",Breakfast Cereal,Breakfast Cereal Summer Berry 12 Count Quaker,[]
"Quaker Real Medleys Oatmeal+, Summer Berry, Oatmeal Cups, 12 Count",Breakfast Cereal,Breakfast Cereal Summer Berry Quaker 12 Count Cups Oatmeal,[]
"365 by Whole Foods Market, Organic Hot Cereal, Steel-Cut Oats - Quick Cook, 24 Ounce",Breakfast Cereal,Breakfast Cereal Steel-Cut Oats - Quick Cook,"['Brand:365 by Whole Foods Market', 'Specialty:Organic', 'Cereal type:Hot Cereal', 'Net content:24 Ounce']"
"365 by Whole Foods Market, Organic Hot Cereal, Steel-Cut Oats - Quick Cook, 24 Ounce",Breakfast Cereal,Breakfast Cereal Steel-Cut Oats - Quick Cook 365 by Whole Foods Market Organic Hot Cereal 24 Ounce,[]
"365 by Whole Foods Market, Organic Hot Cereal, Steel-Cut Oats - Quick Cook, 24 Ounce",Breakfast Cereal,Breakfast Cereal Steel-Cut Oats - Quick Cook Organic 24 Ounce,[]
"365 by Whole Foods Market, Organic Hot Cereal, Steel-Cut Oats - Quick Cook, 24 Ounce",Breakfast Cereal,Breakfast Cereal Steel-Cut Oats - Quick Cook Hot Cereal Organic,['Brand:365 by Whole Foods Market']
"365 by Whole Foods Market, Organic Hot Cereal, Steel-Cut Oats - Quick Cook, 24 Ounce",Breakfast Cereal,Breakfast Cereal Steel-Cut Oats - Quick Cook Hot Cereal,['Brand:365 by Whole Foods Market']
"Udi's Gluten Free Chocolate Coconut Granola, 11 oz.",Breakfast Cereal,Breakfast Cereal Udi's Chocolate Coconut 11 oz,"['Specialty:Gluten Free', 'Sub brand:Granola']"
"Udi's Gluten Free Chocolate Coconut Granola, 11 oz.",Breakfast Cereal,Breakfast Cereal Udi's Chocolate Coconut 11 oz Gluten Free Granola,[]
"Udi's Gluten Free Chocolate Coconut Granola, 11 oz.",Breakfast Cereal,Breakfast Cereal Udi's Chocolate Coconut 11 oz Granola,[]
"Udi's Gluten Free Chocolate Coconut Granola, 11 oz.",Breakfast Cereal,Breakfast Cereal Udi's Chocolate Coconut 11 oz,['Specialty:Gluten Free']
"Udi's Gluten Free Chocolate Coconut Granola, 11 oz.",Breakfast Cereal,Breakfast Cereal Udi's Chocolate Coconut 11 oz Gluten Free Granola,[]
"Cascadian Farm Organic Honey Crunch Oat Cereal, 13.5 oz",Breakfast Cereal,Breakfast Cereal Honey Crunch Oat Cereal 13.5 oz,"['Brand:Cascadian Farm', 'Specialty:Organic']"
"Cascadian Farm Organic Honey Crunch Oat Cereal, 13.5 oz",Breakfast Cereal,Breakfast Cereal Honey Crunch Oat Cereal 13.5 oz Cascadian Farm Organic,[]
"Cascadian Farm Organic Honey Crunch Oat Cereal, 13.5 oz",Breakfast Cereal,Breakfast Cereal Honey Crunch Oat Cereal 13.5 oz Cascadian Farm,['Specialty:Organic']
"Cascadian Farm Organic Honey Crunch Oat Cereal, 13.5 oz",Breakfast Cereal,Breakfast Cereal Honey Crunch Oat Cereal 13.5 oz,['Brand:Cascadian Farm']
"Cascadian Farm Organic Honey Crunch Oat Cereal, 13.5 oz",Breakfast Cereal,Breakfast Cereal Honey Crunch Oat Cereal 13.5 oz Organic,['Brand:Cascadian Farm']
"Bear Naked Granola Fit NonGMO Kosher Vegan 12oz, Triple Berry, 72 Ounce (Pack of 6)",Breakfast Cereal,Breakfast Cereal Bear Naked 72 Ounce Triple Berry,"['Sub brand:Granola', 'Specialty:Vegan', 'Pack size:Pack of 6']"
"Bear Naked Granola Fit NonGMO Kosher Vegan 12oz, Triple Berry, 72 Ounce (Pack of 6)",Breakfast Cereal,Breakfast Cereal Bear Naked 72 Ounce Triple Berry Granola Vegan Pack of 6,[]
"Bear Naked Granola Fit NonGMO Kosher Vegan 12oz, Triple Berry, 72 Ounce (Pack of 6)",Breakfast Cereal,Breakfast Cereal Bear Naked 72 Ounce Triple Berry Pack of 6 Vegan,['Sub brand:Granola']
"Bear Naked Granola Fit NonGMO Kosher Vegan 12oz, Triple Berry, 72 Ounce (Pack of 6)",Breakfast Cereal,Breakfast Cereal Bear Naked 72 Ounce Triple Berry Granola Pack of 6,['Specialty:Vegan']
"Bear Naked Granola Fit NonGMO Kosher Vegan 12oz, Triple Berry, 72 Ounce (Pack of 6)",Breakfast Cereal,Breakfast Cereal Bear Naked 72 Ounce Triple Berry Granola Pack of 6,['Specialty:Vegan']
"McCann's Irish Oatmeal Cup, Original, 1.4 Ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal McCann's Irish Oatmeal 1.4 Ounce,"['Container:Cup', 'Flavor:Original', 'Pack size:Pack of 12']"
"McCann's Irish Oatmeal Cup, Original, 1.4 Ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal McCann's Irish Oatmeal 1.4 Ounce Cup Original Pack of 12,[]
"McCann's Irish Oatmeal Cup, Original, 1.4 Ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal McCann's Irish Oatmeal 1.4 Ounce Original Cup,[]
"McCann's Irish Oatmeal Cup, Original, 1.4 Ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal McCann's Irish Oatmeal 1.4 Ounce,[]
"McCann's Irish Oatmeal Cup, Original, 1.4 Ounce (Pack of 12)",Breakfast Cereal,Breakfast Cereal McCann's Irish Oatmeal 1.4 Ounce,['Flavor:Original']
"Bob's Red Mill Organic Corn Grits/ Polenta, 24 Oz",Breakfast Cereal,Breakfast Cereal Corn Grits/ Polenta,"[""Brand:Bob's Red Mill"", 'Specialty:Organic', 'Net content:24 Oz']"
"Bob's Red Mill Organic Corn Grits/ Polenta, 24 Oz",Breakfast Cereal,Breakfast Cereal Corn Grits/ Polenta Bob's Red Mill Organic 24 Oz,[]
"Bob's Red Mill Organic Corn Grits/ Polenta, 24 Oz",Breakfast Cereal,Breakfast Cereal Corn Grits/ Polenta Organic,[]
"Bob's Red Mill Organic Corn Grits/ Polenta, 24 Oz",Breakfast Cereal,Breakfast Cereal Corn Grits/ Polenta Organic Bob's Red Mill,[]
"Bob's Red Mill Organic Corn Grits/ Polenta, 24 Oz",Breakfast Cereal,Breakfast Cereal Corn Grits/ Polenta 24 Oz Organic Bob's Red Mill,[]
"Arrowhead Mills Spelt Flakes Organic Cereal, 12 Ounce Box",Breakfast Cereal,Breakfast Cereal Spelt Flakes 12 Ounce,"['Brand:Arrowhead Mills', 'Specialty:Organic', 'Cereal type:Cereal', 'Container:Box']"
"Arrowhead Mills Spelt Flakes Organic Cereal, 12 Ounce Box",Breakfast Cereal,Breakfast Cereal Spelt Flakes 12 Ounce Arrowhead Mills Organic Cereal Box,[]
"Arrowhead Mills Spelt Flakes Organic Cereal, 12 Ounce Box",Breakfast Cereal,Breakfast Cereal Spelt Flakes 12 Ounce Organic,[]
"Arrowhead Mills Spelt Flakes Organic Cereal, 12 Ounce Box",Breakfast Cereal,Breakfast Cereal Spelt Flakes 12 Ounce,"['Cereal type:Cereal', 'Container:Box', 'Brand:Arrowhead Mills', 'Specialty:Organic']"
"Arrowhead Mills Spelt Flakes Organic Cereal, 12 Ounce Box",Breakfast Cereal,Breakfast Cereal Spelt Flakes 12 Ounce Box Arrowhead Mills,"['Specialty:Organic', 'Cereal type:Cereal']"
"Nature Valley Granola, Protein Oats and Honey, 11 oz",Breakfast Cereal,Breakfast Cereal Nature Valley Protein Oats and Honey 11 oz,['Sub brand:Granola']
"Nature Valley Granola, Protein Oats and Honey, 11 oz",Breakfast Cereal,Breakfast Cereal Nature Valley Protein Oats and Honey 11 oz Granola,[]
"Nature Valley Granola, Protein Oats and Honey, 11 oz",Breakfast Cereal,Breakfast Cereal Nature Valley Protein Oats and Honey 11 oz,[]
"Nature Valley Granola, Protein Oats and Honey, 11 oz",Breakfast Cereal,Breakfast Cereal Nature Valley Protein Oats and Honey 11 oz Granola,[]
"Nature Valley Granola, Protein Oats and Honey, 11 oz",Breakfast Cereal,Breakfast Cereal Nature Valley Protein Oats and Honey 11 oz,['Sub brand:Granola']
Food For Life Ezekiel 4:9 Organic Sprouted Grain Cereal - Almond - 16 oz,Breakfast Cereal,Breakfast Cereal Food For Life Sprouted Grain Cereal Almond 16 oz,['Specialty:Organic']
