category,key,value,frequency
Sunscreen,Net content,9.5oz,1
Sunscreen,Net content,180ml,1
Sunscreen,Net content,0.5 Ounce,1
Sunscreen,Net content,0.65 oz,2
Sunscreen,Net content,6.8 Ounces /200 Milliliters,1
Sunscreen,Net content,200 ml,2
Sunscreen,Net content,3.0 Ounce,1
Sunscreen,Net content,.35 oz,1
Sunscreen,Net content,200ml,1
Sunscreen,Net content,8 Oz,1
Sunscreen,Net content,0.5 Ounce ,1
Sunscreen,Net content,5 Fluid Ounce,1
Sunscreen,Net content,5.3 Ounce,1
Sunscreen,Net content,.14 Ounce,1
Sunscreen,Net content,3-Ounce,3
Sunscreen,Net content,1 Fl Oz,2
Sunscreen,Net content,16 Ounce,1
Sunscreen,Net content,1 Ounce,1
Sunscreen,Net content,118 G / 4.0 OZ,1
Sunscreen,Net content,8 Ounce (237ml),1
Sunscreen,Net content,100g,1
Sunscreen,Net content,5 Ounce,1
Sunscreen,Net content,0.18 Ounce,1
Sunscreen,Net content,40g,1
Sunscreen,Net content,3.4 Fluid Ounce,1
Sunscreen,Net content,50ml / 1.69oz,1
Sunscreen,Net content,1.35 Fl Oz,1
Sunscreen,Skin type,Sensitive,6
Sunscreen,Skin type,Oily Skin,1
Sunscreen,Skin type,Sensitive Skin Safe,1
Sunscreen,Skin type,Face,6
Sunscreen,Skin type,Sensitive Face & Neck,1
Sunscreen,Skin type,Safe for Sensitive Skin,2
Sunscreen,Skin type,Sensitive Skin,3
Sunscreen,Skin type,Lip,2
Sunscreen,Skin type,Medium/Dark,1
Sunscreen,Skin type,Light/Medium,1
Sunscreen,Skin type,Body,1
Sunscreen,Scent,Fragrance Free,7
Sunscreen,Scent,Unscented,11
Sunscreen,Scent,Aloe Vera,4
Sunscreen,Scent,Fragrence Free,1
Sunscreen,Scent,Coral Reef,1
Sunscreen,Scent,Summer Scent,1
Sunscreen,Scent,Marine Luminous Pearl,1
Sunscreen,Scent,Scent Of Sunshine,1
Sunscreen,Scent,Tropical Vanilla,1
Sunscreen,Scent,Honey,1
Sunscreen,Scent,"Contains Organic Red Raspberry Seed Oil, Shea Butter & Calendula",1
Sunscreen,Scent,Contains Organic Cranberry Seed Oil and Aloe,1
Sunscreen,Scent,Basic Chamomile,1
Sunscreen,Scent,Original,1
Sunscreen,Scent,Coconut,1
Sunscreen,Scent,Tropical Fruit,1
Sunscreen,Scent,Marshmallow,1
Sunscreen,Scent,Pure Lavender,1
Sunscreen,Gender,Mens,1
Sunscreen,Gender,Unisex,2
Coffee,Brand,Cameron's Coffee,6
Coffee,Brand,Westrock Coffee Company,1
Coffee,Brand,365 by Whole Foods Market,1
Coffee,Brand,Green Mountain Coffee,2
Coffee,Brand,Victor Allen’s Coffee,1
Coffee,Brand,Dunkin',3
Coffee,Brand,AmazonFresh,2
Coffee,Brand,Mount Hagen,4
Coffee,Brand,Peet's Coffee,2
Coffee,Brand,Verve Coffee Roasters,1
Coffee,Brand,Organo Gold,1
Coffee,Brand,Allegro Coffee,4
Coffee,Brand,Folgers,6
Coffee,Brand,Cafe Du Monde,3
Coffee,Brand,Philz Coffee,1
Coffee,Brand,Gloria Jean's Coffees,2
Coffee,Brand,Slice Coffee,1
Coffee,Brand,Starbucks,10
Coffee,Brand,Green Mountain Coffee Roasters,6
Coffee,Brand,Maxwell House International,3
Coffee,Brand,Crazy Cups,2
Coffee,Brand,New England Coffee,3
Coffee,Brand,Gevalia,6
Coffee,Brand,Victor Allen,1
Coffee,Brand,Timothy's Kahlua,1
Coffee,Brand,Fresh Roasted Coffee LLC,2
Coffee,Brand,SF Bay Coffee,2
Coffee,Brand,The Original Donut Shop,5
Coffee,Brand,MAXWELL HOUSE International,1
Coffee,Brand,Market & Main OneCup,1
Coffee,Brand,Entenmann's,1
Coffee,Brand,Stumptown Coffee,1
Coffee,Brand,Caribou Coffee,1
Coffee,Brand,Cafe La Carreta,1
Coffee,Brand,Juan Valdez,1
Coffee,Brand,Hill Farm,1
Coffee,Brand,Nescafé,1
Coffee,Brand,REVV,1
Coffee,Brand,Lavazza,1
Coffee,Brand,Peets Coffee,1
Coffee,Brand,Maxwell House,3
Coffee,Brand,Cafe Tastle,1
Coffee,Brand,Tim Hortons,2
Coffee,Brand,CHOCK FULL O NUTS,1
Coffee,Brand,Puroast,1
Coffee,Brand,Papagalos,1
Coffee,Brand,Laughing Man,2
Coffee,Brand,Cafe du Monde,1
Coffee,Brand,Don Francisco's,1
Coffee,Brand,Stumptown Coffee Roasters,2
Coffee,Brand,Trader Joe's,2
Coffee,Brand,Starbucks Coffee,2
Coffee,Brand,McCafe,1
Coffee,Brand,Hills Bros Cappuccino,1
Coffee,Brand,Caffe Umbria,1
Coffee,Brand,Seattle's Best Coffee,2
Coffee,Brand,Gloria Jean's Coffee,1
Coffee,Brand,Douwe Egberts,1
Coffee,Brand,VINACAFE,1
Coffee,Brand,TWO RIVERS COFFEE,2
Coffee,Brand,Bru,1
Coffee,Brand,Nescafe Dolce Gusto,1
Coffee,Brand,Gaviña,1
Coffee,Brand,Elite,1
Coffee,Brand,Dallmayr,1
Coffee,Brand,Door County Coffee,2
Coffee,Brand,Two Rivers Coffee,1
Coffee,Brand,Market & Main,1
Coffee,Brand,Victor Allen Coffee,1
Coffee,Brand,Tim Horton's,1
Coffee,Brand,Frozen Bean Frappe Blend,1
Coffee,Brand,Black Rifle Coffee Rounds,1
Coffee,Brand,Coffee Bean Direct,1
Coffee,Brand,Alpine Start,1
Coffee,Brand,JAVA HOUSE,1
Coffee,Brand,Fresh Roasted Coffee,2
Coffee,Brand,International Delight,1
Coffee,Brand,Taster's Choice,1
Coffee,Brand,Wink,1
Coffee,Brand,Wolfgang Puck Coffee,1
Coffee,Brand,Kimbo Espresso,1
Coffee,Brand,The Coffee Bean & Tea Leaf,1
Coffee,Item form,Single Serve Pods,5
Coffee,Item form,Single Serve Coffee Cup,1
Coffee,Item form,Ground Coffee,31
Coffee,Item form,K-Cups,4
Coffee,Item form,Single Serve Coffee Pods,1
Coffee,Item form,Single Serve packets,1
Coffee,Item form,K Cup Pack,1
Coffee,Item form,Whole Bean Coffee,8
Coffee,Item form,Single-Serve Cup Pods,1
Coffee,Item form,Single-Serve Keurig K-Cup Pods,7
Coffee,Item form,Verismo Pods,1
Coffee,Item form,K-Cup Pods,6
Coffee,Item form,K-Cup Coffee Pods,4
Coffee,Item form,Single Serve Cups,3
Coffee,Item form,Whole Bean,11
Coffee,Item form,Ground,3
Coffee,Item form,Beverage Mix,1
Coffee,Item form,K-Cup,1
Coffee,Item form,K-Cup Coffee Pods and Froth Packets,1
Coffee,Item form,Single-Serve Keurig K-Cup Pod,2
Coffee,Item form,Keurig K-Cup Pods,2
Coffee,Item form,covered Espresso Beans,1
Coffee,Item form,Coffee Pods,2
Coffee,Item form,Bagged,2
Coffee,Item form,Coffee Singles Serve Bags,1
Coffee,Item form,Instant,1
Coffee,Item form,Whole Bean Coffee Blend,1
Coffee,Item form,"Single Serve, Recyclable Pods",1
Coffee,Item form,Ground Coffee Bag,2
Coffee,Item form,Freeze Dried Instant Coffee,1
Coffee,Item form,Ground Coffee Canister,1
Coffee,Item form,Single Serve Sticks,2
Coffee,Item form,Freeze Dried Instant,1
Coffee,Item form,K-Cup pods,1
Coffee,Item form,K-CUP Pods,1
Coffee,Item form,Instant Coffee,5
Coffee,Item form,Whole Beans Coffee,1
Coffee,Item form,INSTANT COFFEE MIX,1
Coffee,Item form,Ready-to-Drink Iced Coffee,1
Coffee,Item form,Whole Beans,1
Coffee,Item form,Coffee Grnd,1
Coffee,Item form,Pods,1
Coffee,Item form,Single Serve K-Cup,1
Coffee,Item form,Cold Brew Coffee Concentrate Liquid Pods,1
Coffee,Item form,Instant-Coffee Single-Serve Sticks,1
Coffee,Item form,Iced Coffee,1
Coffee,Item form,Singles,1
Coffee,Item form,100% Arabica Coffee Beans,1
Coffee,Item form,Single Serve Capsules,1
Coffee,Item form,Ground Coffee Cans,1
Coffee,Item form,Nespresso Capsules,1
Coffee,Flavor,Velvet Moon,2
Coffee,Flavor,Meza Morning Blend,1
Coffee,Flavor,Glory Days,1
Coffee,Flavor,Hazelnut,1
Coffee,Flavor,Winter Warm Up Seasonal Edition,1
Coffee,Flavor,Big Bang,1
Coffee,Flavor,"Tasting Notes of S’mores, Dark Chocolate, and Caramelized",1
Coffee,Flavor,100% Certified Ganoderma Extract,1
Coffee,Flavor,Espresso Sierra,2
Coffee,Flavor,Coffee and Chicory,3
Coffee,Flavor,Silken Splendor,1
Coffee,Flavor,Raspberry Chocolate Lava,2
Coffee,Flavor,"Pie Flavors (Blackberry, Grasshopper, Pecan, Coconut Cream, Razzleberry)",1
Coffee,Flavor,Nantucket Blend,1
Coffee,Flavor,Cafe French Vanilla,1
Coffee,Flavor,Chocolate Raspberry Truffle,2
Coffee,Flavor,Colombian Supremo,1
Coffee,Flavor,Signature Blend,2
Coffee,Flavor,Indulgent White Chocolate Caramel Cappuccino,1
Coffee,Flavor,Original,5
Coffee,Flavor,Cafe La Duena,1
Coffee,Flavor,Breakfast Blend,5
Coffee,Flavor,Caramel Apple Pie,1
Coffee,Flavor,Suisse Mocha,2
Coffee,Flavor,Coffee Chicory,1
Coffee,Flavor,Coconut Macaroon,1
Coffee,Flavor,Chocolate Donut Flavor,1
Coffee,Flavor,House Blend,4
Coffee,Flavor,Caramel Macchiato Espresso,1
Coffee,Flavor,Supremo,2
Coffee,Flavor,Caribou Blend,1
Coffee,Flavor,Just Bright,1
Coffee,Flavor,100% Colombian,1
Coffee,Flavor,Miami Cuban-style Espresso,1
Coffee,Flavor,Hazelnut Crème,1
Coffee,Flavor,Gourmet Dark Chocolate,1
Coffee,Flavor,Sumatra,2
Coffee,Flavor,Mocha Latte,2
Coffee,Flavor,Dark Magic,1
Coffee,Flavor,Espresso,1
Coffee,Flavor,Colombia Select,1
Coffee,Flavor,Cinnamon Dolce,2
Coffee,Flavor,Traditional Roast,1
Coffee,Flavor,NO SURRENDER,1
Coffee,Flavor,Sumatra Reserve,1
Coffee,Flavor,Caffe Espresso,1
Coffee,Flavor,Major Dickason's Blend,1
Coffee,Flavor,Caramel Truffle Sundae,1
Coffee,Flavor,Highlander Grog,1
Coffee,Flavor,Jamaican Blend,1
Coffee,Flavor,Gold,1
Coffee,Flavor,Loumidis,1
Coffee,Flavor,Dukale's Blend,2
Coffee,Flavor,Simply Smooth,1
Coffee,Flavor,New England Donut Shop Blend,1
Coffee,Flavor,French Roast,1
Coffee,Flavor,Vanilla Nut,1
Coffee,Flavor,Hundred Mile,1
Coffee,Flavor,Latin American Blend,1
Coffee,Flavor,Hair Bender,1
Coffee,Flavor,Island Coconut,1
Coffee,Flavor,Mocha,2
Coffee,Flavor,Double Mocha,1
Coffee,Flavor,Cinnamon Sugar Cookie,1
Coffee,Flavor,Gusto Crema Blend,1
Coffee,Flavor,Nutty Caramel,1
Coffee,Flavor,Butter Toffee,1
Coffee,Flavor,Post Alley Blend,1
Coffee,Flavor,Aroma Rood,1
Coffee,Flavor,3 IN 1,1
Coffee,Flavor,Chocolate Coffee,1
Coffee,Flavor,Black,1
Coffee,Flavor,Roasted Chicory,1
Coffee,Flavor,Espresso Intenso,1
Coffee,Flavor,100% Arabica Coffee,1
Coffee,Flavor,French Vanilla Coffee,1
Coffee,Flavor,Vanilla Flavored,1
Coffee,Flavor,100% Arabica,3
Coffee,Flavor,gold,1
Coffee,Flavor,Cherry Crème,1
Coffee,Flavor,Assorted Holiday Flavors,1
Coffee,Flavor,Jamaican Me Crazy Flavored Coffee,1
Coffee,Flavor,Assorted Flavored Coffee,1
Coffee,Flavor,Original Blend,2
Coffee,Flavor,Kona Blend,1
Coffee,Flavor,Caffe Latte,1
Coffee,Flavor,Caffe Verona,1
Coffee,Flavor,CAF,1
Coffee,Flavor,Italian Roast Espresso,1
Coffee,Flavor,Rainforest Blend,1
Coffee,Flavor,Kauai Coconut Caramel Crunch,1
Coffee,Flavor,Yirgacheffe,2
Coffee,Flavor,Portside Blend (Previously Signature Blend No. 3),1
Coffee,Flavor,French Vanilla Iced Latte,1
Coffee,Flavor,Breakfast in Bed,1
Coffee,Flavor,Chocolate Caramel Brownie,1
Coffee,Flavor,Fresh Brew,1
Coffee,Flavor,Napoli,1
Coffee,Net content,12 Count,9
Coffee,Net content,80 Count,1
Coffee,Net content,10 Ounce,2
Coffee,Net content,24-Count Boxes,1
Coffee,Net content,96 Count,3
Coffee,Net content,18.4 Ounces,1
Coffee,Net content,12 Ounce,5
Coffee,Net content,25-Count,2
Coffee,Net content,10 ct,1
Coffee,Net content,12 Ounce Bag,1
Coffee,Net content,12 oz,7
Coffee,Net content,24.2 Ounces,1
Coffee,Net content,24 Count,5
Coffee,Net content,40 Count,3
Coffee,Net content,22 Pods per Box,1
Coffee,Net content,32 ct. Box,2
Coffee,Net content,84 Ct. Box,1
Coffee,Net content,2 Pound Bag,2
Coffee,Net content,28 Ounce,1
Coffee,Net content,28-ounce bag,1
Coffee,Net content,4 oz Canisters,2
Coffee,Net content,Bagged 12 oz,1
Coffee,Net content,15-Ounce,1
Coffee,Net content,2/10 ct boxes,1
Coffee,Net content,20 oz Bag,1
Coffee,Net content,6 Pods and Froth Packets,1
Coffee,Net content,38.4 Ounces,1
Coffee,Net content,72 Count,5
Coffee,Net content,5 Pound,2
Coffee,Net content,44 Count,1
Coffee,Net content,10,1
Coffee,Net content,10 oz,2
Coffee,Net content,12 ct. Box,1
Coffee,Net content,32 Ounce,2
Coffee,Net content,1lb,1
Coffee,Net content,60 Count,1
Coffee,Net content,18 oz,1
Coffee,Net content,19 Count,1
Coffee,Net content,3.5oz/100g,1
Coffee,Net content,60 pods total,1
Coffee,Net content,12 oz Bag,2
Coffee,Net content,Bagged 10 oz,1
Coffee,Net content,12 Pods,1
Coffee,Net content,2.2-Pound Bag,1
Coffee,Net content,32oz,1
Coffee,Net content,11 oz. each,1
Coffee,Net content,22,1
Coffee,Net content,25.6 oz Canister,1
Coffee,Net content,17.85 Ounce,1
Coffee,Net content,32-Oz,1
Coffee,Net content,26 oz,1
Coffee,Net content,2.5 Pound Bag,1
Coffee,Net content,16 Ounce,2
Coffee,Net content,Bagged 18 oz,1
Coffee,Net content,11.5 Ounce,1
Coffee,Net content,36,1
Coffee,Net content,12 oz. each,3
Coffee,Net content,3.53-Ounce Jars,1
Coffee,Net content,14 Ounce,1
Coffee,Net content,9 oz. each,1
Coffee,Net content,12 Oz,1
Coffee,Net content,12-Count,1
Coffee,Net content,11 Oz,1
Coffee,Net content,18 Count,1
Coffee,Net content,12 oz. Bag,1
Coffee,Net content,13 Oz.,1
Coffee,Net content,18 Pods,1
Coffee,Net content,60 Total,1
Coffee,Net content,100 count,1
Coffee,Net content,24,1
Coffee,Net content,17.6oz/500g,1
Coffee,Net content,11 oz Cans,1
Coffee,Net content,7 Ounce,1
Coffee,Net content,16 capsules,1
Coffee,Net content,32-Ounce,1
Coffee,Net content,72ct,1
Coffee,Net content,1 Lb,1
Coffee,Net content,7oz,1
Coffee,Net content,8.8 Ounces,1
Coffee,Net content,10 oz Bag,2
Coffee,Net content,12 Ounces,1
Coffee,Net content,100 Count,1
Coffee,Net content,20 Ounces,1
Coffee,Net content,42 Count,1
Coffee,Net content,14 fl oz. bottles,1
Coffee,Net content,32 CT,1
Coffee,Net content,875g/30.86 Ounce,1
Coffee,Net content,80 Ounce Bag (5 pound),1
Coffee,Net content,5 Pound Bag,1
Coffee,Net content,3.3 Oz,1
Coffee,Net content,51 Ounce,1
Coffee,Net content,2LB (32 Ounce),1
Coffee,Net content,6 Count,1
Coffee,Net content,1.76 Oz,1
Coffee,Net content,80/Box,1
Coffee,Net content,64oz,1
Coffee,Net content,2 Boxes,1
Coffee,Net content,14 Oz,1
Coffee,Net content,Large 2.2 Pound Bag,1
Coffee,Net content,32 cans total,1
Coffee,Net content,2 lb Bag,1
Coffee,Pack size,Pack of 1,2
Coffee,Pack size,Pack of 2,1
Coffee,Pack size,Pack of 4,4
Coffee,Pack size,5 Box,1
Coffee,Pack size,Pack of 6,6
Coffee,Pack size,8 pack,1
Coffee,Pack size,Pack of 8,1
Coffee,Pack size,Pack of 3,8
Coffee,Pack size,2 Pack,1
Coffee,Pack size,3 bags,1
Coffee,Pack size,6 bags,3
Coffee,Pack size,6 boxes of 10,1
Coffee,Pack size,2 Packs,1
Coffee,Pack size,Pack of 40,1
Coffee,Pack size,Pack of 12,1
Coffee,Pack size,6x12ct Boxes,1
Coffee,Pack size,8 Pack,1
Coffee,Pack size,4-pack,1
Coffee,Pack size,Pack of 16,1
Coffee,Pack size,4 Boxes,1
Coffee,Roast type,Medium Roast,27
Coffee,Roast type,American Roast,1
Coffee,Roast type,Dark Roast,10
Coffee,Roast type,Light Roast,7
Coffee,Roast type,Medium Roast Coffee,6
Coffee,Roast type,Dark Roast Blend,1
Coffee,Roast type,Pike Place Roast,1
Coffee,Roast type,Mild Light Roast,2
Coffee,Roast type,Unroasted,1
Coffee,Roast type,Classic Medium Roast,1
Coffee,Roast type,Mild Roast,2
Coffee,Roast type,Roasted,2
Coffee,Roast type,Premium Roast,1
Coffee,Roast type,Dark Royal Roast,1
Coffee,Roast type,Light Roast Coffee,1
Coffee,Roast type,French Roast,2
Coffee,Roast type,Blonde Roast,2
Coffee,Roast type,Traditional Roast,1
Coffee,Roast type,Medium,1
Coffee,Roast type,Medium Roast Blend,1
Coffee,Roast type,Classic(Medium) Roast,1
Coffee,Container type,Canister,1
Coffee,Container type,Sealed,1
Coffee,Container type,Cannister,1
Coffee,Container type,Bag,1
Coffee,Container type,Retail Box,1
Coffee,Container type,Bulk Reusable Jar,1
Coffee,Machine type,Keurig Brewers,4
Coffee,Machine type,K-Cup Keurig 2.0 Brewers,1
Coffee,Machine type,Keurig K Cup Brewers,1
Coffee,Machine type,Keurig K-Cups Machines,1
Coffee,Machine type,Keurig,2
Coffee,Machine type,Compatible with Keurig K-cup Brewers,1
Coffee,Machine type,Keurig K-Cup Machines,1
Coffee,Machine type,Compatible with Keurig Brewers,1
Coffee,Machine type,Compatible with Keurig K-Cup Brewers,2
Coffee,Machine type,Compatible with 2.0 Keurig K-Cup Brewers,1
Coffee,Specialty,Direct Trade,1
Coffee,Specialty,Organic,10
Coffee,Specialty,Direct-Trade,1
Coffee,Specialty,Gourmet,3
Coffee,Specialty,Flavored,13
Coffee,Specialty,Flavored Coffee,1
Coffee,Specialty,Sugar Free,2
Coffee,Specialty,Kosher,4
Coffee,Specialty,No Artificial Flavors,1
Coffee,Specialty,High Antioxidant,1
Coffee,Specialty,Fair Trade,1
Coffee,Specialty,Premium Select,1
Coffee,Specialty,Low Acid,1
Coffee,Specialty,Farm-fresh: 100% Kona Coffee,1
Coffee,Specialty,Premium,2
Coffee,Specialty,Single Origin,1
Coffee,Country,Rwanda,1
Coffee,Country,Mexican,1
Coffee,Country,Colombian,4
Coffee,Country,Costa Rica,1
Coffee,Country,Ethiopian,2
Coffee,Country,Mexico,1
Coffee,Caffeine content,Decaf,11
Coffee,Caffeine content,Decaffeinated,3
Coffee,Caffeine content,2x Caffeine,1
