,input,category,target_scores
4356,"Garden of Life Vitamin C - Vitamin Code Raw Vitamin C - 120 Vegan Capsules, 500mg Whole Food Vitamin C with Bioflavonoids, Fruits & Veggies, Probiotics, Gluten Free Vitamin C Supplements for Adults",Vitamin,"{'Brand': {'Garden of Life': 1}, 'Supplement type': {'Vitamin C Supplements': 1}, 'Net content': {'120': 1}, 'Diet': {'Gluten Free': 1}, 'Item form': {'Capsules': 1}, 'Dosage': {'500mg': 1}, 'Age': {'Adults': 1}}"
4357,"Kirkland Signature Daily Multi Vitamins & Minerals Tablets, 500-Count Bottle",Vitamin,"{'Brand': {'Kirkland Signature': 1}, 'Supplement type': {'Daily Multi Vitamins & Minerals': 1}, 'Item form': {'Bottle': 1}, 'Net content': {'500-Count': 1}}"
4358,Natvites Vitamin C with Echinacea Pectin Gummies for Kids 120 Count,Vitamin,"{'Brand': {'Natvites': 1}, 'Supplement type': {'Vitamin C with Echinacea\xa0Pectin': 1}, 'Item form': {'Gummies': 1}, 'Age': {'Kids': 1}, 'Net content': {'120 Count': 1}}"
4359,"Nature's Wonder Timed Release B12 1000mcg Tablets, 240 Count",Vitamin,"{'Brand': {""Nature's Wonder"": 1}, 'Supplement type': {'Timed Release B12': 1}, 'Dosage': {'1000mcg': 1}, 'Item form': {'Tablets': 1}, 'Net content': {'240 Count': 1}}"
4360,Bariatric Fusion Complete Chewable Multivitamin and Mineral Supplement Orange Cream 120 Tablets for Gastric Bypass and Sleeve Gastrectomy,Vitamin,"{'Brand': {'Bariatric Fusion': 1}, 'Item form': {'Tablets': 1}, 'Supplement type': {'Multivitamin and Mineral Supplement': 1}, 'Flavor': {'Orange Cream': 1}, 'Net content': {'120': 1}, 'Health benefit': {'Gastric Bypass and Sleeve Gastrectomy': 1}}"
4361,"Kirkland Signature One Per Day Super B-Complex with Electrolytes,500 tablets",Vitamin,"{'Brand': {'Kirkland Signature': 1}, 'Supplement type': {'Super B-Complex with Electrolytes': 1}, 'Net content': {'500': 1}, 'Item form': {'tablets': 1}}"
4362,"Dr. Mercola, Liposomal Vitamin C for Kids Capsules, 125 mg, 30 Servings ( 30 Capsules), Non GMO, Soy Free, Gluten Free",Vitamin,"{'Brand': {'Dr. Mercola': 1}, 'Supplement type': {'Liposomal Vitamin C': 1}, 'Gender': {'Kids': 1}, 'Item form': {'Capsules': 1}, 'Net content': {'30': 1}, 'Specialty': {'Non GMO': 1}, 'Diet': {'Gluten Free': 1}}"
4363,"Kirkland Vitamin C with Rose Hips and Citrus Bioflavonoid Complex (1000 mg), 500-Count Tablets",Vitamin,"{'Brand': {'Kirkland': 1}, 'Supplement type': {'Vitamin C with Rose Hips and Citrus Bioflavonoid Complex': 1}, 'Dosage': {'1000 mg': 1}, 'Net content': {'500-Count': 1}, 'Item form': {'Tablets': 1}}"
4364,BRIOFOOD Day-to-Day Men's Multi 180 Tablets - Food Based Supplement with Vegetable Source Omegas,Vitamin,"{'Brand': {'BRIOFOOD': 1}, 'Supplement type': {'Food Based Supplement with Vegetable Source Omegas': 1}, 'Net content': {'180': 1}, 'Item form': {'Tablets': 1}}"
4365,"Nature Made Super B-Complex with Vitamin C Tablets, 140 Count Value Size for Metabolic Health (Packaging May Vary)",Vitamin,"{'Brand': {'Nature Made': 1}, 'Supplement type': {'Super B-Complex with Vitamin C': 1}, 'Item form': {'Tablets': 1}, 'Net content': {'140 Count': 1}, 'Health benefit': {'for Metabolic Health': 1}}"
4366,"MYOS Canine Muscle Formula - Clinically Proven All-Natural Muscle Building Supplement - Reduce Muscle Loss in Aging Dogs and Improve Recovery from Injury or Surgery, 12.7 Ounce",Vitamin,"{'Brand': {'MYOS': 1}, 'Health benefit': {'Muscle Building Supplement - Reduce Muscle Loss in Aging Dogs and Improve Recovery from Injury or Surgery': 1}, 'Specialty': {'All-Natural': 1}, 'Net content': {'12.7 Ounce': 1}}"
4367,"Ester-C Vitamin C, Immune Charge Gummies , 60 Count",Vitamin,"{'Brand': {'Ester-C': 1}, 'Supplement type': {'Vitamin C': 1}, 'Health benefit': {'Immune Charge': 1}, 'Item form': {'Gummies': 1}, 'Net content': {'60 Count': 1}}"
4368,"Nature Made Chewable Vitamin C 500 mg Tablets, 150 Count Value Size to Help Support the Immune System",Vitamin,"{'Brand': {'Nature Made': 1}, 'Item form': {'Tablets': 1}, 'Supplement type': {'Vitamin C': 1}, 'Dosage': {'500 mg': 1}, 'Net content': {'150 Count Value Size': 1}, 'Health benefit': {'Help Support the Immune System': 1}}"
4369,The Ordinary 100% L-Ascorbic Acid Powder Fine 325 Mesh Topical Powder w/ Vitamin C,Vitamin,"{'Brand': {'The Ordinary': 1}, 'Supplement type': {'Vitamin C': 1}, 'Item form': {'Fine 325 Mesh Topical Powder ': 1}}"
4370,Folic Acid 1mg (180Tablets) Brand: Natural Factors,Vitamin,"{'Supplement type': {'Folic Acid': 1}, 'Net content': {'180': 1}, 'Item form': {'Tablets': 1}, 'Brand': {'Natural Factors': 1}}"
4371,Seeking Health | Niacin | 50 mg | Vitamin B3 Supplement | 100 Vegetarian Capsules | Non-GMO,Vitamin,"{'Brand': {'Seeking Health': 1}, 'Supplement type': {'Vitamin B3 Supplement': 1}, 'Net content': {'100': 1}, 'Diet': {'Vegetarian': 1}, 'Item form': {'Capsules': 1}, 'Specialty': {'Non-GMO': 1}}"
4372,"Women Multivitamin by Nature's Bounty, Vitamin Supplements for Adults, Fruit Flavored, 90 Gummies",Vitamin,"{'Gender': {'Women': 1}, 'Supplement type': {'Vitamin Supplements': 1}, 'Brand': {""Nature's Bounty"": 1}, 'Age': {'Adult': 1}, 'Flavor': {'Fruit Flavored': 1}, 'Net content': {'90': 1}, 'Item form': {'Gummies': 1}}"
4373,"EuroPharma, Terry Naturally, Calm Kids, 60 Capsules",Vitamin,"{'Brand': {'Terry Naturally': 1}, 'Health benefit': {'Calm': 1}, 'Age': {'Kids': 1}, 'Net content': {'60': 1}, 'Item form': {'Capsules': 1}}"
4374,"Vitafusion Calcium Supplement Gummy Vitamins, 100ct",Vitamin,"{'Brand': {'Vitafusion': 1}, 'Supplement type': {'Calcium Supplement': 1}, 'Item form': {'Gummy Vitamins': 1}, 'Net content': {'100ct': 1}}"
4375,"Amazon Elements Vitamin E, 400 IU, 100 Softgels, more than a 3 month supply (Packaging may vary)",Vitamin,"{'Brand': {'Amazon Elements': 1}, 'Supplement type': {'Vitamin E': 1}, 'Dosage': {'400 IU': 1}, 'Net content': {'100': 1}, 'Item form': {'Softgels': 1}, 'Supply size': {'more than a 3 month supply': 1}}"
4376,"Spring Valley - Vitamin C with Rose Hips 1000 mg, 250 Tablets",Vitamin,"{'Brand': {'Spring Valley': 1}, 'Supplement type': {'Vitamin C with Rose Hips': 1}, 'Net content': {'250': 1}, 'Item form': {'Tablets': 1}}"
4377,Centrum Silver Adults 50+ 325 Tablets,Vitamin,"{'Brand': {'Centrum Silver': 1}, 'Age': {'Adults 50+': 1}, 'Net content': {'325': 1}, 'Item form': {'Tablets': 1}}"
4378,"Jarrow Formulas Vitamin D3, Supports: Calcium and Bone Metabolism, 2500 IU, 100 Softgels",Vitamin,"{'Brand': {'Jarrow Formulas': 1}, 'Supplement type': {'Vitamin D3': 1}, 'Health benefit': {'Supports: Calcium and Bone Metabolism': 1}, 'Dosage': {'2500 IU': 1}, 'Net content': {'100': 1}, 'Item form': {'Softgels': 1}}"
4379,"365 by Whole Foods Market, Supplements - Multivitamins, Adult Multivitamin with Iron, 90 Count",Vitamin,"{'Brand': {'365 by Whole Foods Market': 1}, 'Supplement type': {'Multivitamin with Iron': 1}, 'Age': {'Adult': 1}, 'Net content': {'90 Count': 1}}"
4380,"Life Extension Biotin 600 mcg, 100 Capsules (Packaging may vary)",Vitamin,"{'Brand': {'Life Extension': 1}, 'Supplement type': {'Biotin': 1}, 'Dosage': {'600 mcg': 1}, 'Net content': {'100': 1}, 'Item form': {'Capsules': 1}}"
4381,Solaray B-Complex 50-250 Capsules,Vitamin,"{'Brand': {'Solaray': 1}, 'Supplement type': {'B-Complex 50': 1}, 'Net content': {'250': 1}, 'Item form': {'Capsules': 1}}"
4382,Nature Made Vitamin B-12 500 mcg Tablets 100 ea (Pack of 2),Vitamin,"{'Brand': {'Nature Made': 1}, 'Supplement type': {'Vitamin B-12': 1}, 'Dosage': {'500 mcg': 1}, 'Item form': {'Tablets': 1}, 'Net content': {'100 ea': 1}, 'Pack size': {'Pack of 2': 1}}"
4383,"Kirkland Signature, Vitamin E 400 IU brdqt 500 Softgels (Pack of 2)",Vitamin,"{'Brand': {'Kirkland Signature': 1}, 'Supplement type': {'Vitamin E': 1}, 'Dosage': {'400 IU': 1}, 'Net content': {'500': 1}, 'Item form': {'Softgels': 1}, 'Pack size': {'Pack of 2': 1}}"
4384,"Gaia Herbs Vitex Berry, Chasteberry, Hormone Balance for Women, Vegan Liquid Capsules, 60 Count",Vitamin,"{'Brand': {'Gaia Herbs': 1}, 'Supplement type': {'Chasteberry': 1}, 'Health benefit': {'Hormone Balance': 1}, 'Gender': {'for Women': 1}, 'Diet': {'Vegan': 1}, 'Item form': {'Liquid Capsules': 1}, 'Net content': {'60 Count': 1}}"
4385,Nature's Way Niacinamide 500mg,Vitamin,"{'Brand': {""Nature's Way"": 1}, 'Supplement type': {'Niacinamide': 1}, 'Dosage': {'500mg': 1}}"
4386,"Garden of Life Multivitamin for Women mykind Organics Women's Once Daily Multi Tablets, Biotin, Fruit, 60 Count",Vitamin,"{'Brand': {'mykind Organics': 1}, 'Supplement type': {'Biotin': 1}, 'Gender': {""Women's"": 1}, 'Item form': {'Tablets': 1}, 'Flavor': {'Fruit': 1}, 'Net content': {'60 Count': 1}}"
4387,"Nature's Way Vitamin A, 3,000 mcg per serving, 100 Softgels",Vitamin,"{'Brand': {""Nature's Way"": 1}, 'Supplement type': {'Vitamin A': 1}, 'Dosage': {'3,000 mcg per serving': 1}, 'Net content': {'100': 1}, 'Item form': {'Softgels': 1}}"
4388,Amla Powder Capsules 600 mg Amla Extract Formula High in Natural Vitamin C Immune Support. Amalaki Gooseberry by Jiva Botanicals,Vitamin,"{'Supplement type': {'Amalaki Gooseberry': 1}, 'Item form': {'Powder Capsules': 1}, 'Dosage': {'600 mg': 1}, 'Health benefit': {'Immune Support': 1}, 'Brand': {'Jiva Botanicals': 1}}"
4389,Nutricost Ascorbic Acid Powder (Vitamin C) 0.5 LBS (8 Ounce),Vitamin,"{'Brand': {'Nutricost': 1}, 'Supplement type': {'Vitamin C': 1}, 'Item form': {'Powder': 1}, 'Net content': {'8 Ounce': 1}}"
4390,Trader Joe's Multi Vitamin & Mineral Antioxidant 100 Tablets,Vitamin,"{'Brand': {""Trader Joe's"": 1}, 'Supplement type': {'Multi Vitamin & Mineral Antioxidant': 1}, 'Net content': {'100': 1}, 'Item form': {'Tablets': 1}}"
4391,"Nature Made Multivitamin + Omega-3 Gummies, 140 Count Value Size for Daily Nutritional Support",Vitamin,"{'Brand': {'Nature Made': 1}, 'Supplement type': {'Multivitamin + Omega-3': 1}, 'Item form': {'Gummies': 1}, 'Net content': {'140 Count Value Size': 1}, 'Health benefit': {'Daily Nutritional Support': 1}}"
4392,"Terrasoul Superfoods Organic Amla Berry Powder (Amalaki), 16 Oz - Rich in Antioxidant Vitamin C | Supports Immunity",Vitamin,"{'Brand': {'Terrasoul Superfoods': 1}, 'Specialty': {'Organic': 1}, 'Supplement type': {'Amalaki': 1}, 'Item form': {'Powder': 1}, 'Net content': {'16 Oz': 1}, 'Health benefit': {'Supports Immunity': 1}}"
4393,"Sundown Vitamin C 500mg Time Release Capsules for Immune Support, Unflavored, 90 Capsules (Pack of 3)",Vitamin,"{'Brand': {'Sundown': 1}, 'Supplement type': {'Vitamin C': 1}, 'Dosage': {'500mg': 1}, 'Item form': {'Capsules': 1}, 'Health benefit': {'Immune Support': 1}, 'Flavor': {'Unflavored': 1}, 'Net content': {'90': 1}, 'Pack size': {'Pack of 3': 1}}"
4394,"One A Day Men's 50 Plus Advantage Multi-Vitamins, Pack of 220 Count Total",Vitamin,"{'Brand': {'One A Day': 1}, 'Gender': {""Men's"": 1}, 'Age': {'50 Plus': 1}, 'Supplement type': {'Advantage Multi-Vitamins': 1}, 'Net content': {'Pack of 220 Count Total': 1}}"
4395,"Amazon Brand - Solimo Kids' Vitamin C 125mg, 60 Gummies, Immune Health, 2 Month Supply",Vitamin,"{'Brand': {'Amazon Brand - Solimo': 1}, 'Age': {""Kids'"": 1}, 'Supplement type': {'Vitamin C': 1}, 'Dosage': {'125mg': 1}, 'Net content': {'60': 1}, 'Item form': {'Gummies': 1}, 'Health benefit': {'Immune Health': 1}, 'Supply size': {'2 Month Supply': 1}}"
4396,"Country Life Methyl B-12 Lozenges , 1000 Mcg, 60 Count",Vitamin,"{'Brand': {'Country Life': 1}, 'Supplement type': {'Methyl B-12': 1}, 'Item form': {'Lozenges': 1}, 'Dosage': {'1000 Mcg': 1}, 'Net content': {'60 Count': 1}}"
4397,"Life Extension Optimized Folate (L-Methylfolate) 1700mcg/1000mcg, 100 Vegetarian Tablets",Vitamin,"{'Brand': {'Life Extension': 1}, 'Supplement type': {'Optimized Folate (L-Methylfolate)': 1}, 'Dosage': {'1700mcg/1000mcg': 1}, 'Net content': {'100': 1}, 'Diet': {'Vegetarian': 1}, 'Item form': {'Tablets': 1}}"
4398,"EZ Melts B-Complex with Methylcobalamin and Methylfolate, Sublingual Vitamins, Vegan, Zero Sugar, Natural Strawberry Flavor, 60 Fast Dissolve Tablets",Vitamin,"{'Brand': {'EZ Melts': 1}, 'Supplement type': {'B-Complex with Methylcobalamin and Methylfolate': 1}, 'Administration type': {'Sublingual Vitamins': 1}, 'Diet': {'Vegan': 1}, 'Specialty': {'Zero Sugar': 1}, 'Flavor': {'Natural Strawberry Flavor': 1}, 'Net content': {'60': 1}, 'Item form': {'Fast Dissolve Tablets': 1}}"
4399,"Nature's Way Choline and Inositol, 1000 mg per serving, 100 Capsules",Vitamin,"{'Brand': {""Nature's Way"": 1}, 'Supplement type': {'Choline and Inositol': 1}, 'Dosage': {'1000 mg per serving': 1}, 'Net content': {'100': 1}, 'Item form': {'Capsules': 1}}"
4400,"Kirkland Signature Vitamin C, 1000mg, 500 Tabs",Vitamin,"{'Brand': {'Kirkland Signature': 1}, 'Supplement type': {'Vitamin C': 1}, 'Net content': {'500': 1}, 'Item form': {'Tabs': 1}}"
4401,"Nature Made Hair, Skin & Nails 2500 mcg Biotin Gummies with Vitamin C, 90 Count",Vitamin,"{'Brand': {'Nature Made': 1}, 'Health benefit': {'Hair, Skin & Nails': 1}, 'Dosage': {'2500 mcg': 1}, 'Supplement type': {'Vitamin C': 1}, 'Item form': {'Gummies': 1}, 'Net content': {'90 Count': 1}}"
4402,"Emergen-C Immune+ Immune Gummies, Vitamin D plus 750 mg Vitamin C, Immune Support Dietary Supplement, Caffeine Free, Gluten Free, Raspberry Flavor - 45 Count",Vitamin,"{'Brand': {'Emergen-C': 1}, 'Health benefit': {'Immune Support Dietary Supplement': 1}, 'Item form': {'Gummies': 1}, 'Supplement type': {'Vitamin C': 1}, 'Dosage': {'750 mg': 1}, 'Caffeine content': {'Caffeine Free': 1}, 'Diet': {'Gluten Free': 1}, 'Flavor': {'Raspberry Flavor': 1}, 'Net content': {'45 Count': 1}}"
4403,"21st Century Niacinamide 500 mg Prolonged Release Tablets, 110-Count",Vitamin,"{'Brand': {'21st Century': 1}, 'Supplement type': {'Niacinamide': 1}, 'Dosage': {'500 mg': 1}, 'Item form': {'Prolonged Release Tablets': 1}, 'Net content': {'110-Count': 1}}"
4404,"365 by Whole Foods Market, Supplements - Vitamins, Biotin - High Potency 5000mcg, 60 Count",Vitamin,"{'Brand': {'365 by Whole Foods Market': 1}, 'Supplement type': {'Supplements - Vitamins, Biotin - High Potency': 1}, 'Dosage': {'5000mcg': 1}, 'Net content': {'60 Count': 1}}"
4405,"Source Naturals Vitamin B-6, 500 mg Immune System Support - 100 Tablets",Vitamin,"{'Brand': {'Source Naturals': 1}, 'Supplement type': {'Vitamin B-6': 1}, 'Dosage': {'500 mg': 1}, 'Health benefit': {'Immune System Support': 1}, 'Net content': {'100': 1}, 'Item form': {'Tablets': 1}}"
4406,"NOW Supplements, Vitamin C Crystals (Ascorbic Acid), Antioxidant Protection*, 8-Ounce",Vitamin,"{'Brand': {'NOW Supplements': 1}, 'Supplement type': {'Ascorbic Acid': 1}, 'Item form': {'Crystals': 1}, 'Health benefit': {'Antioxidant Protection*': 1}, 'Net content': {'8-Ounce': 1}}"
4407,"Nutricost Pantothenic Acid (Vitamin B5) 500mg, 240 Capsules",Vitamin,"{'Brand': {'Nutricost': 1}, 'Supplement type': {'Pantothenic Acid (Vitamin B5)': 1}, 'Dosage': {'500mg': 1}, 'Net content': {'240': 1}, 'Item form': {'Capsules': 1}}"
4408,"Lutrovita Sugar Free Multivitamin Gummy, Pineapple, Orange, Strawberry, 200 Count",Vitamin,"{'Brand': {'Lutrovita': 1}, 'Specialty': {'Sugar Free': 1}, 'Supplement type': {'Multivitamin': 1}, 'Item form': {'Gummy': 1}, 'Flavor': {'Pineapple, Orange, Strawberry': 1}, 'Net content': {'200 Count': 1}}"
4409,"Kirkland Signature Vitamin C 1000mg, with Rose Hips 500 Tabs each (pack of 2)",Vitamin,"{'Brand': {'Kirkland Signature': 1}, 'Supplement type': {'Vitamin C': 1}, 'Dosage': {'1000mg': 1}, 'Flavor': {'Rose Hips': 1}, 'Net content': {'500': 1}, 'Item form': {'Tabs': 1}, 'Pack size': {'pack of 2': 1}}"
4410,"21st Century Folic Acid 400 mcg Tablets, 250 Count",Vitamin,"{'Brand': {'21st Century': 1}, 'Supplement type': {'Folic Acid': 1}, 'Net content': {'250 Count': 1}, 'Item form': {'Tablets': 1}}"
4411,DSE Healthcare Solutions - LipoFlavonoid Plus Extra Strength Unique Ear Health Formula - 100 Caplets,Vitamin,"{'Brand': {'DSE Healthcare Solutions': 1}, 'Supplement type': {'LipoFlavonoid Plus': 1}, 'Health benefit': {'Extra Strength Unique Ear Health Formula': 1}, 'Net content': {'100': 1}, 'Item form': {'Caplets': 1}}"
4412,"Nature Made Multi for Him Vitamin and Mineral, 300 Tablet",Vitamin,"{'Brand': {'Nature Made': 1}, 'Supplement type': {'Vitamin and Mineral': 1}, 'Gender': {'for Him': 1}, 'Net content': {'300': 1}, 'Item form': {'Tablet': 1}}"
4413,"Nature's Bounty B-12 5000 mcg Sublingual Liquid Energy Health,2 Fl Oz (1 Count)",Vitamin,"{'Brand': {""Nature's Bounty"": 1}, 'Supplement type': {'B-12': 1}, 'Dosage': {'5000 mcg': 1}, 'Administration type': {'Sublingual': 1}, 'Item form': {'Liquid': 1}, 'Health benefit': {'Energy Health': 1}, 'Net content': {'2 Fl Oz': 1}, 'Pack size': {'1 Count': 1}}"
4414,"365 by Whole Foods Market, Supplements - Vitamins, B-Complex plus Herbs & Minerals - High Potency, 90 Count",Vitamin,"{'Brand': {'365 by Whole Foods Market': 1}, 'Supplement type': {'B-Complex plus Herbs & Minerals - High Potency': 1}, 'Net content': {'90 Count': 1}}"
4415,"Spring Valley Vitamin D3 Softgels, 5000 IU, 250 Count Bottle",Vitamin,"{'Brand': {'Spring Valley': 1}, 'Supplement type': {'Vitamin D3': 1}, 'Item form': {'Bottle': 1}, 'Dosage': {'5000 IU': 1}, 'Net content': {'250 Count': 1}}"
4416,"ChildLife Essentials Liquid Vitamin C Immune Support for Infants, Babies, Kids, Toddlers, Children, and Teens - Natural Orange Flavor - 4 fl oz (Pack of 3)",Vitamin,"{'Brand': {'ChildLife Essentials': 1}, 'Item form': {'Liquid': 1}, 'Supplement type': {'Vitamin C': 1}, 'Health benefit': {'Immune Support': 1}, 'Age': {'Infants, Babies, Kids, Toddlers, Children, and Teens': 1}, 'Flavor': {'Natural Orange Flavor': 1}, 'Net content': {'4 fl oz': 1}, 'Pack size': {'Pack of 3': 1}}"
4417,"Nature's Way Alive Once Daily Men's Multi Ultra Potency Tablets, 60 Count (Packaging may Vary)",Vitamin,"{'Brand': {""Nature's Way Alive"": 1}, 'Supplement type': {""Men's Multi Ultra Potency"": 1}, 'Item form': {'Tablets': 1}, 'Pack size': {'60 Count': 1}}"
4418,Pure Encapsulations - PureGenomics Multivitamin - Hypoallergenic Multivitamin/Mineral Complex - 60 Capsules,Vitamin,"{'Brand': {'Pure Encapsulations - PureGenomics': 1}, 'Supplement type': {'Multivitamin/Mineral Complex': 1}, 'Net content': {'60': 1}, 'Item form': {'Capsules': 1}}"
4419,"Pure Encapsulations - Vitamin A 10,000 IU - Supports Vision, Growth, Reproductive Function, Immunity, Skin and Mucous Membranes - 120 Softgel Capsules",Vitamin,"{'Brand': {'Pure Encapsulations': 1}, 'Supplement type': {'Vitamin A': 1}, 'Dosage': {'10,000 IU': 1}, 'Health benefit': {'Supports Vision, Growth, Reproductive Function, Immunity, Skin and Mucous Membranes': 1}, 'Net content': {'120': 1}, 'Item form': {'Softgel Capsules': 1}}"
4420,"Nature Made Vitamin E 180 mg (400 IU) dl-Alpha Softgels, 180 Count for Antioxidant Support",Vitamin,"{'Brand': {'Nature Made': 1}, 'Supplement type': {'dl-Alpha': 1}, 'Dosage': {'400 IU': 1}, 'Item form': {'Softgels': 1}, 'Net content': {'180 Count': 1}, 'Health benefit': {'Antioxidant Support': 1}}"
4421,"MegaFood, Baby & Me 2, Prenatal and Postnatal Vitamin with Active Form of Folic Acid, Iron, Choline, Non-GMO, 60 Tablets",Vitamin,"{'Brand': {'MegaFood': 1}, 'Supplement type': {'Prenatal and Postnatal Vitamin with Active Form of Folic Acid, Iron, Choline': 1}, 'Specialty': {'Non-GMO': 1}, 'Net content': {'60': 1}, 'Item form': {'Tablets': 1}}"
4422,"NOW Supplements, Sodium Ascorbate Powder, Buffered, Antioxidant Protection*, 8-Ounce",Vitamin,"{'Brand': {'NOW Supplements': 1}, 'Supplement type': {'Sodium Ascorbate': 1}, 'Item form': {'Powder, Buffered': 1}, 'Health benefit': {'Antioxidant Protection*': 1}, 'Net content': {'8-Ounce': 1}}"
4423,"NOW Supplements, Vitamin C Crystals (Ascorbic Acid), Antioxidant Protection*, 1-Pound",Vitamin,"{'Brand': {'NOW Supplements': 1}, 'Supplement type': {'Ascorbic Acid': 1}, 'Item form': {'Crystals': 1}, 'Health benefit': {'Antioxidant Protection*': 1}, 'Net content': {'1-Pound': 1}}"
4424,"Spring Valley Adult Prenatal Health Multivitamin DHA & Folic Acid, Fruit, 190 Gummies",Vitamin,"{'Brand': {'Spring Valley': 1}, 'Age': {'Adult': 1}, 'Supplement type': {'Prenatal Health Multivitamin DHA & Folic Acid': 1}, 'Flavor': {'Fruit': 1}, 'Net content': {'190': 1}, 'Item form': {'Gummies': 1}}"
4425,Kirkland Signature Adult Multi Gummies - 320 ct - 2 pk,Vitamin,"{'Brand': {'Kirkland Signature': 1}, 'Age': {'Adult': 1}, 'Supplement type': {'Multi': 1}, 'Item form': {'Gummies': 1}, 'Net content': {'320 ct': 1}, 'Pack size': {'2 pk': 1}}"
4426,"Rainbow Light - Sunny Gummies Vitamin D3 1000 IU, Support for Healthy Bones, Muscles, and Immunity in a Family-Friendly Chewable with Vitamin D3, Soy-Free, Gluten-Free, Sour Lemon, 50 Gummy Drops",Vitamin,"{'Brand': {'Rainbow Light': 1}, 'Item form': {'Gummy Drops': 1}, 'Supplement type': {'Vitamin D3': 1}, 'Dosage': {'1000 IU': 1}, 'Age': {'Family-Friendly': 1}, 'Diet': {'Gluten-Free': 1}, 'Flavor': {'Sour Lemon': 1}, 'Net content': {'50': 1}}"
4427,Durvet Vitamin B Complex 30ml,Vitamin,"{'Brand': {'Durvet': 1}, 'Supplement type': {'Vitamin B Complex': 1}, 'Net content': {'30ml': 1}}"
4428,"Nature Made Multivitamin Softgels with Vitamin D3 and Iron, 60 Count",Vitamin,"{'Brand': {'Nature Made': 1}, 'Supplement type': {'Vitamin D3 and Iron': 1}, 'Item form': {'Softgels': 1}, 'Net content': {'60 Count': 1}}"
4429,"Garden of Life Vitamin C with Amla - mykind Organic C Vitamin Whole Food Supplement for Skin Health, Cherry Tangerine Spray, 2oz Liquid - Packaging May Vary",Vitamin,"{'Brand': {'mykind Organic': 1}, 'Supplement type': {'C Vitamin Whole Food Supplement': 1}, 'Health benefit': {'Skin Health': 1}, 'Flavor': {'Cherry Tangerine': 1}, 'Item form': {'Liquid': 1}, 'Net content': {'2oz': 1}}"
