category,key,value,frequency,context/filter
Sunscreen,Net content,0.15 Ounce,1,context
Sunscreen,Net content,80g,1,context
Sunscreen,Net content,3 Fl.Oz,1,context
Sunscreen,Net content,50Ml,1,context
Sunscreen,Net content,6 Ounces,3,filter
Sunscreen,Net content,3 Oz,1,context
Sunscreen,Net content,5.5 Ounce,1,context
Sunscreen,Net content,0.47 Ounce,1,context
Sunscreen,Net content,6 Fl Oz,2,filter
Sunscreen,Net content,5 Ounce (148ml),1,context
Sunscreen,Net content,8 oz,1,context
Sunscreen,Net content,200 Ml,1,context
Sunscreen,Net content,5 Oz,1,context
Sunscreen,Net content,5 Fl Oz,2,context
Sunscreen,Net content,6 ounce,1,context
Sunscreen,Net content,4 Oz,4,filter
Sunscreen,Net content,0.6 Oz,1,context
Sunscreen,Net content,4.4 Ounce,1,context
Sunscreen,Net content,3OZ,1,context
Sunscreen,Net content,6 oz,2,context
Sunscreen,Net content,8 Fl Oz,1,context
Sunscreen,Net content,0.6 Ounce,2,context
Sunscreen,Net content,5.2 oz,1,context
Sunscreen,Net content,0.21 Oz,1,context
Sunscreen,Net content,1.7 fluid ounce,1,context
Sunscreen,Net content,3.4 ounces,1,context
Sunscreen,Net content,2 Ounce,2,context
Sunscreen,Net content,4 Ounce,1,context
Sunscreen,Net content,4 ounce,1,context
Sunscreen,Net content,6 Ounce,5,filter
Sunscreen,Net content,1 FL. oz/ 29 ml,1,context
Sunscreen,Net content,200 mL,1,context
Sunscreen,Net content,3.4 OZ,1,context
Sunscreen,Net content,1.69 fl.oz,1,context
Sunscreen,Net content,2oz,1,context
Sunscreen,Net content,3 oz,1,context
Sunscreen,Net content,1.7 Ounce,1,context
Sunscreen,Net content,1 Oz,1,context
Sunscreen,Net content,9.5oz,1,context
Sunscreen,Net content,180ml,1,context
Sunscreen,Net content,0.5 Ounce,1,context
Sunscreen,Net content,0.65 oz,2,context
Sunscreen,Net content,6.8 Ounces /200 Milliliters,1,context
Sunscreen,Net content,200 ml,2,context
Sunscreen,Net content,3.0 Ounce,1,context
Sunscreen,Net content,.35 oz,1,context
Sunscreen,Net content,200ml,1,context
Sunscreen,Net content,8 Oz,1,context
Sunscreen,Net content,0.5 Ounce ,1,context
Sunscreen,Net content,5 Fluid Ounce,1,context
Sunscreen,Net content,5.3 Ounce,1,context
Sunscreen,Net content,.14 Ounce,1,context
Sunscreen,Net content,3-Ounce,3,filter
Sunscreen,Net content,1 Fl Oz,2,context
Sunscreen,Net content,16 Ounce,1,context
Sunscreen,Net content,1 Ounce,1,context
Sunscreen,Net content,118 G / 4.0 OZ,1,context
Sunscreen,Net content,8 Ounce (237ml),1,context
Sunscreen,Net content,100g,1,context
Sunscreen,Net content,5 Ounce,1,context
Sunscreen,Net content,0.18 Ounce,1,context
Sunscreen,Net content,40g,1,context
Sunscreen,Net content,3.4 Fluid Ounce,1,context
Sunscreen,Net content,50ml / 1.69oz,1,context
Sunscreen,Net content,1.35 Fl Oz,1,context
Sunscreen,Skin type,Sensitive,6,filter
Sunscreen,Skin type,Oily Skin,1,filter
Sunscreen,Skin type,Sensitive Skin Safe,1,filter
Sunscreen,Skin type,Face,6,filter
Sunscreen,Skin type,Sensitive Face & Neck,1,filter
Sunscreen,Skin type,Safe for Sensitive Skin,2,filter
Sunscreen,Skin type,Sensitive Skin,3,filter
Sunscreen,Skin type,Lip,2,filter
Sunscreen,Skin type,Medium/Dark,1,filter
Sunscreen,Skin type,Light/Medium,1,filter
Sunscreen,Skin type,Body,1,context
Sunscreen,Scent,Fragrance Free,7,filter
Sunscreen,Scent,Unscented,11,filter
Sunscreen,Scent,Aloe Vera,4,filter
Sunscreen,Scent,Fragrence Free,1,context
Sunscreen,Scent,Coral Reef,1,context
Sunscreen,Scent,Summer Scent,1,context
Sunscreen,Scent,Marine Luminous Pearl,1,context
Sunscreen,Scent,Scent Of Sunshine,1,context
Sunscreen,Scent,Tropical Vanilla,1,context
Sunscreen,Scent,Honey,1,context
Sunscreen,Scent,"Contains Organic Red Raspberry Seed Oil, Shea Butter & Calendula",1,filter
Sunscreen,Scent,Contains Organic Cranberry Seed Oil and Aloe,1,filter
Sunscreen,Scent,Basic Chamomile,1,filter
Sunscreen,Scent,Original,1,filter
Sunscreen,Scent,Coconut,1,filter
Sunscreen,Scent,Tropical Fruit,1,filter
Sunscreen,Scent,Marshmallow,1,filter
Sunscreen,Scent,Pure Lavender,1,context
Sunscreen,Gender,Mens,1,filter
Sunscreen,Gender,Unisex,2,filter
Coffee,Brand,Cameron's Coffee,6,filter
Coffee,Brand,Westrock Coffee Company,1,context
Coffee,Brand,365 by Whole Foods Market,1,context
Coffee,Brand,Green Mountain Coffee,2,context
Coffee,Brand,Victor Allen’s Coffee,1,context
Coffee,Brand,Dunkin',3,filter
Coffee,Brand,AmazonFresh,2,context
Coffee,Brand,Mount Hagen,4,filter
Coffee,Brand,Peet's Coffee,2,context
Coffee,Brand,Verve Coffee Roasters,1,context
Coffee,Brand,Organo Gold,1,context
Coffee,Brand,Allegro Coffee,4,filter
Coffee,Brand,Folgers,6,filter
Coffee,Brand,Cafe Du Monde,3,filter
Coffee,Brand,Philz Coffee,1,context
Coffee,Brand,Gloria Jean's Coffees,2,context
Coffee,Brand,Slice Coffee,1,context
Coffee,Brand,Starbucks,10,filter
Coffee,Brand,Green Mountain Coffee Roasters,6,filter
Coffee,Brand,Maxwell House International,3,context
Coffee,Brand,Crazy Cups,2,context
Coffee,Brand,New England Coffee,3,context
Coffee,Brand,Gevalia,6,filter
Coffee,Brand,Victor Allen,1,context
Coffee,Brand,Timothy's Kahlua,1,context
Coffee,Brand,Fresh Roasted Coffee LLC,2,context
Coffee,Brand,SF Bay Coffee,2,context
Coffee,Brand,The Original Donut Shop,5,filter
Coffee,Brand,MAXWELL HOUSE International,1,context
Coffee,Brand,Market & Main OneCup,1,context
Coffee,Brand,Entenmann's,1,context
Coffee,Brand,Stumptown Coffee,1,context
Coffee,Brand,Caribou Coffee,1,context
Coffee,Brand,Cafe La Carreta,1,context
Coffee,Brand,Juan Valdez,1,context
Coffee,Brand,Hill Farm,1,context
Coffee,Brand,Nescafé,1,context
Coffee,Brand,REVV,1,context
Coffee,Brand,Lavazza,1,context
Coffee,Brand,Peets Coffee,1,context
Coffee,Brand,Maxwell House,3,context
Coffee,Brand,Cafe Tastle,1,context
Coffee,Brand,Tim Hortons,2,context
Coffee,Brand,CHOCK FULL O NUTS,1,context
Coffee,Brand,Puroast,1,context
Coffee,Brand,Papagalos,1,context
Coffee,Brand,Laughing Man,2,context
Coffee,Brand,Cafe du Monde,1,context
Coffee,Brand,Don Francisco's,1,context
Coffee,Brand,Stumptown Coffee Roasters,2,context
Coffee,Brand,Trader Joe's,2,context
Coffee,Brand,Starbucks Coffee,2,context
Coffee,Brand,McCafe,1,context
Coffee,Brand,Hills Bros Cappuccino,1,context
Coffee,Brand,Caffe Umbria,1,context
Coffee,Brand,Seattle's Best Coffee,2,context
Coffee,Brand,Gloria Jean's Coffee,1,context
Coffee,Brand,Douwe Egberts,1,context
Coffee,Brand,VINACAFE,1,context
Coffee,Brand,TWO RIVERS COFFEE,2,context
Coffee,Brand,Bru,1,context
Coffee,Brand,Nescafe Dolce Gusto,1,context
Coffee,Brand,Gaviña,1,context
Coffee,Brand,Elite,1,context
Coffee,Brand,Dallmayr,1,context
Coffee,Brand,Door County Coffee,2,context
Coffee,Brand,Two Rivers Coffee,1,context
Coffee,Brand,Market & Main,1,context
Coffee,Brand,Victor Allen Coffee,1,context
Coffee,Brand,Tim Horton's,1,context
Coffee,Brand,Frozen Bean Frappe Blend,1,context
Coffee,Brand,Black Rifle Coffee Rounds,1,context
Coffee,Brand,Coffee Bean Direct,1,context
Coffee,Brand,Alpine Start,1,context
Coffee,Brand,JAVA HOUSE,1,context
Coffee,Brand,Fresh Roasted Coffee,2,context
Coffee,Brand,International Delight,1,context
Coffee,Brand,Taster's Choice,1,context
Coffee,Brand,Wink,1,context
Coffee,Brand,Wolfgang Puck Coffee,1,context
Coffee,Brand,Kimbo Espresso,1,context
Coffee,Brand,The Coffee Bean & Tea Leaf,1,context
Coffee,Item form,Single Serve Pods,5,filter
Coffee,Item form,Single Serve Coffee Cup,1,context
Coffee,Item form,Ground Coffee,31,filter
Coffee,Item form,K-Cups,4,filter
Coffee,Item form,Single Serve Coffee Pods,1,context
Coffee,Item form,Single Serve packets,1,context
Coffee,Item form,K Cup Pack,1,context
Coffee,Item form,Whole Bean Coffee,8,filter
Coffee,Item form,Single-Serve Cup Pods,1,context
Coffee,Item form,Single-Serve Keurig K-Cup Pods,7,filter
Coffee,Item form,Verismo Pods,1,context
Coffee,Item form,K-Cup Pods,6,filter
Coffee,Item form,K-Cup Coffee Pods,4,filter
Coffee,Item form,Single Serve Cups,3,filter
Coffee,Item form,Whole Bean,11,filter
Coffee,Item form,Ground,3,context
Coffee,Item form,Beverage Mix,1,context
Coffee,Item form,K-Cup,1,context
Coffee,Item form,K-Cup Coffee Pods and Froth Packets,1,context
Coffee,Item form,Single-Serve Keurig K-Cup Pod,2,context
Coffee,Item form,Keurig K-Cup Pods,2,context
Coffee,Item form,covered Espresso Beans,1,context
Coffee,Item form,Coffee Pods,2,context
Coffee,Item form,Bagged,2,context
Coffee,Item form,Coffee Singles Serve Bags,1,context
Coffee,Item form,Instant,1,context
Coffee,Item form,Whole Bean Coffee Blend,1,context
Coffee,Item form,"Single Serve, Recyclable Pods",1,context
Coffee,Item form,Ground Coffee Bag,2,context
Coffee,Item form,Freeze Dried Instant Coffee,1,context
Coffee,Item form,Ground Coffee Canister,1,context
Coffee,Item form,Single Serve Sticks,2,context
Coffee,Item form,Freeze Dried Instant,1,context
Coffee,Item form,K-Cup pods,1,context
Coffee,Item form,K-CUP Pods,1,context
Coffee,Item form,Instant Coffee,5,filter
Coffee,Item form,Whole Beans Coffee,1,context
Coffee,Item form,INSTANT COFFEE MIX,1,context
Coffee,Item form,Ready-to-Drink Iced Coffee,1,context
Coffee,Item form,Whole Beans,1,context
Coffee,Item form,Coffee Grnd,1,context
Coffee,Item form,Pods,1,context
Coffee,Item form,Single Serve K-Cup,1,context
Coffee,Item form,Cold Brew Coffee Concentrate Liquid Pods,1,context
Coffee,Item form,Instant-Coffee Single-Serve Sticks,1,context
Coffee,Item form,Iced Coffee,1,context
Coffee,Item form,Singles,1,context
Coffee,Item form,100% Arabica Coffee Beans,1,context
Coffee,Item form,Single Serve Capsules,1,context
Coffee,Item form,Ground Coffee Cans,1,context
Coffee,Item form,Nespresso Capsules,1,context
Coffee,Flavor,Velvet Moon,2,filter
Coffee,Flavor,Meza Morning Blend,1,context
Coffee,Flavor,Glory Days,1,context
Coffee,Flavor,Hazelnut,1,context
Coffee,Flavor,Winter Warm Up Seasonal Edition,1,context
Coffee,Flavor,Big Bang,1,context
Coffee,Flavor,"Tasting Notes of S’mores, Dark Chocolate, and Caramelized",1,context
Coffee,Flavor,100% Certified Ganoderma Extract,1,context
Coffee,Flavor,Espresso Sierra,2,context
Coffee,Flavor,Coffee and Chicory,3,filter
Coffee,Flavor,Silken Splendor,1,context
Coffee,Flavor,Raspberry Chocolate Lava,2,context
Coffee,Flavor,"Pie Flavors (Blackberry, Grasshopper, Pecan, Coconut Cream, Razzleberry)",1,context
Coffee,Flavor,Nantucket Blend,1,context
Coffee,Flavor,Cafe French Vanilla,1,context
Coffee,Flavor,Chocolate Raspberry Truffle,2,filter
Coffee,Flavor,Colombian Supremo,1,context
Coffee,Flavor,Signature Blend,2,context
Coffee,Flavor,Indulgent White Chocolate Caramel Cappuccino,1,context
Coffee,Flavor,Original,5,filter
Coffee,Flavor,Cafe La Duena,1,context
Coffee,Flavor,Breakfast Blend,5,filter
Coffee,Flavor,Caramel Apple Pie,1,context
Coffee,Flavor,Suisse Mocha,2,context
Coffee,Flavor,Coffee Chicory,1,context
Coffee,Flavor,Coconut Macaroon,1,context
Coffee,Flavor,Chocolate Donut Flavor,1,context
Coffee,Flavor,House Blend,4,filter
Coffee,Flavor,Caramel Macchiato Espresso,1,context
Coffee,Flavor,Supremo,2,filter
Coffee,Flavor,Caribou Blend,1,context
Coffee,Flavor,Just Bright,1,context
Coffee,Flavor,100% Colombian,1,context
Coffee,Flavor,Miami Cuban-style Espresso,1,context
Coffee,Flavor,Hazelnut Crème,1,context
Coffee,Flavor,Gourmet Dark Chocolate,1,context
Coffee,Flavor,Sumatra,2,context
Coffee,Flavor,Mocha Latte,2,filter
Coffee,Flavor,Dark Magic,1,context
Coffee,Flavor,Espresso,1,context
Coffee,Flavor,Colombia Select,1,context
Coffee,Flavor,Cinnamon Dolce,2,filter
Coffee,Flavor,Traditional Roast,1,context
Coffee,Flavor,NO SURRENDER,1,context
Coffee,Flavor,Sumatra Reserve,1,context
Coffee,Flavor,Caffe Espresso,1,context
Coffee,Flavor,Major Dickason's Blend,1,context
Coffee,Flavor,Caramel Truffle Sundae,1,context
Coffee,Flavor,Highlander Grog,1,context
Coffee,Flavor,Jamaican Blend,1,context
Coffee,Flavor,Gold,1,context
Coffee,Flavor,Loumidis,1,context
Coffee,Flavor,Dukale's Blend,2,context
Coffee,Flavor,Simply Smooth,1,context
Coffee,Flavor,New England Donut Shop Blend,1,context
Coffee,Flavor,French Roast,1,context
Coffee,Flavor,Vanilla Nut,1,context
Coffee,Flavor,Hundred Mile,1,context
Coffee,Flavor,Latin American Blend,1,context
Coffee,Flavor,Hair Bender,1,context
Coffee,Flavor,Island Coconut,1,context
Coffee,Flavor,Mocha,2,context
Coffee,Flavor,Double Mocha,1,context
Coffee,Flavor,Cinnamon Sugar Cookie,1,context
Coffee,Flavor,Gusto Crema Blend,1,context
Coffee,Flavor,Nutty Caramel,1,context
Coffee,Flavor,Butter Toffee,1,context
Coffee,Flavor,Post Alley Blend,1,context
Coffee,Flavor,Aroma Rood,1,context
Coffee,Flavor,3 IN 1,1,context
Coffee,Flavor,Chocolate Coffee,1,context
Coffee,Flavor,Black,1,context
Coffee,Flavor,Roasted Chicory,1,context
Coffee,Flavor,Espresso Intenso,1,context
Coffee,Flavor,100% Arabica Coffee,1,context
Coffee,Flavor,French Vanilla Coffee,1,context
Coffee,Flavor,Vanilla Flavored,1,context
Coffee,Flavor,100% Arabica,3,filter
Coffee,Flavor,gold,1,context
Coffee,Flavor,Cherry Crème,1,context
Coffee,Flavor,Assorted Holiday Flavors,1,context
Coffee,Flavor,Jamaican Me Crazy Flavored Coffee,1,context
Coffee,Flavor,Assorted Flavored Coffee,1,context
Coffee,Flavor,Original Blend,2,context
Coffee,Flavor,Kona Blend,1,context
Coffee,Flavor,Caffe Latte,1,context
Coffee,Flavor,Caffe Verona,1,context
Coffee,Flavor,CAF,1,context
Coffee,Flavor,Italian Roast Espresso,1,context
Coffee,Flavor,Rainforest Blend,1,context
Coffee,Flavor,Kauai Coconut Caramel Crunch,1,context
Coffee,Flavor,Yirgacheffe,2,context
Coffee,Flavor,Portside Blend (Previously Signature Blend No. 3),1,context
Coffee,Flavor,French Vanilla Iced Latte,1,context
Coffee,Flavor,Breakfast in Bed,1,context
Coffee,Flavor,Chocolate Caramel Brownie,1,context
Coffee,Flavor,Fresh Brew,1,context
Coffee,Flavor,Napoli,1,context
Coffee,Net content,12 Count,9,filter
Coffee,Net content,80 Count,1,context
Coffee,Net content,10 Ounce,2,context
Coffee,Net content,24-Count Boxes,1,context
Coffee,Net content,96 Count,3,filter
Coffee,Net content,18.4 Ounces,1,context
Coffee,Net content,12 Ounce,5,filter
Coffee,Net content,25-Count,2,context
Coffee,Net content,10 ct,1,context
Coffee,Net content,12 Ounce Bag,1,context
Coffee,Net content,12 oz,7,filter
Coffee,Net content,24.2 Ounces,1,context
Coffee,Net content,24 Count,5,filter
Coffee,Net content,40 Count,3,filter
Coffee,Net content,22 Pods per Box,1,context
Coffee,Net content,32 ct. Box,2,filter
Coffee,Net content,84 Ct. Box,1,context
Coffee,Net content,2 Pound Bag,2,context
Coffee,Net content,28 Ounce,1,context
Coffee,Net content,28-ounce bag,1,context
Coffee,Net content,4 oz Canisters,2,context
Coffee,Net content,Bagged 12 oz,1,context
Coffee,Net content,15-Ounce,1,context
Coffee,Net content,2/10 ct boxes,1,context
Coffee,Net content,20 oz Bag,1,context
Coffee,Net content,6 Pods and Froth Packets,1,context
Coffee,Net content,38.4 Ounces,1,context
Coffee,Net content,72 Count,5,filter
Coffee,Net content,5 Pound,2,context
Coffee,Net content,44 Count,1,context
Coffee,Net content,10,1,context
Coffee,Net content,10 oz,2,context
Coffee,Net content,12 ct. Box,1,context
Coffee,Net content,32 Ounce,2,filter
Coffee,Net content,1lb,1,context
Coffee,Net content,60 Count,1,context
Coffee,Net content,18 oz,1,context
Coffee,Net content,19 Count,1,context
Coffee,Net content,3.5oz/100g,1,context
Coffee,Net content,60 pods total,1,context
Coffee,Net content,12 oz Bag,2,context
Coffee,Net content,Bagged 10 oz,1,context
Coffee,Net content,12 Pods,1,context
Coffee,Net content,2.2-Pound Bag,1,context
Coffee,Net content,32oz,1,context
Coffee,Net content,11 oz. each,1,context
Coffee,Net content,22,1,context
Coffee,Net content,25.6 oz Canister,1,context
Coffee,Net content,17.85 Ounce,1,context
Coffee,Net content,32-Oz,1,context
Coffee,Net content,26 oz,1,context
Coffee,Net content,2.5 Pound Bag,1,context
Coffee,Net content,16 Ounce,2,context
Coffee,Net content,Bagged 18 oz,1,context
Coffee,Net content,11.5 Ounce,1,context
Coffee,Net content,36,1,context
Coffee,Net content,12 oz. each,3,filter
Coffee,Net content,3.53-Ounce Jars,1,context
Coffee,Net content,14 Ounce,1,context
Coffee,Net content,9 oz. each,1,context
Coffee,Net content,12 Oz,1,context
Coffee,Net content,12-Count,1,context
Coffee,Net content,11 Oz,1,context
Coffee,Net content,18 Count,1,context
Coffee,Net content,12 oz. Bag,1,context
Coffee,Net content,13 Oz.,1,context
Coffee,Net content,18 Pods,1,context
Coffee,Net content,60 Total,1,context
Coffee,Net content,100 count,1,context
Coffee,Net content,24,1,context
Coffee,Net content,17.6oz/500g,1,context
Coffee,Net content,11 oz Cans,1,context
Coffee,Net content,7 Ounce,1,context
Coffee,Net content,16 capsules,1,context
Coffee,Net content,32-Ounce,1,context
Coffee,Net content,72ct,1,context
Coffee,Net content,1 Lb,1,context
Coffee,Net content,7oz,1,context
Coffee,Net content,8.8 Ounces,1,context
Coffee,Net content,10 oz Bag,2,context
Coffee,Net content,12 Ounces,1,context
Coffee,Net content,100 Count,1,context
Coffee,Net content,20 Ounces,1,context
Coffee,Net content,42 Count,1,context
Coffee,Net content,14 fl oz. bottles,1,context
Coffee,Net content,32 CT,1,context
Coffee,Net content,875g/30.86 Ounce,1,context
Coffee,Net content,80 Ounce Bag (5 pound),1,context
Coffee,Net content,5 Pound Bag,1,context
Coffee,Net content,3.3 Oz,1,context
Coffee,Net content,51 Ounce,1,context
Coffee,Net content,2LB (32 Ounce),1,context
Coffee,Net content,6 Count,1,context
Coffee,Net content,1.76 Oz,1,context
Coffee,Net content,80/Box,1,context
Coffee,Net content,64oz,1,context
Coffee,Net content,2 Boxes,1,context
Coffee,Net content,14 Oz,1,context
Coffee,Net content,Large 2.2 Pound Bag,1,context
Coffee,Net content,32 cans total,1,context
Coffee,Net content,2 lb Bag,1,context
Coffee,Pack size,Pack of 1,2,filter
Coffee,Pack size,Pack of 2,1,context
Coffee,Pack size,Pack of 4,4,filter
Coffee,Pack size,5 Box,1,filter
Coffee,Pack size,Pack of 6,6,filter
Coffee,Pack size,8 pack,1,filter
Coffee,Pack size,Pack of 8,1,filter
Coffee,Pack size,Pack of 3,8,filter
Coffee,Pack size,2 Pack,1,filter
Coffee,Pack size,3 bags,1,filter
Coffee,Pack size,6 bags,3,filter
Coffee,Pack size,6 boxes of 10,1,context
Coffee,Pack size,2 Packs,1,context
Coffee,Pack size,Pack of 40,1,context
Coffee,Pack size,Pack of 12,1,context
Coffee,Pack size,6x12ct Boxes,1,context
Coffee,Pack size,8 Pack,1,context
Coffee,Pack size,4-pack,1,context
Coffee,Pack size,Pack of 16,1,context
Coffee,Pack size,4 Boxes,1,context
Coffee,Roast type,Medium Roast,27,filter
Coffee,Roast type,American Roast,1,context
Coffee,Roast type,Dark Roast,10,filter
Coffee,Roast type,Light Roast,7,filter
Coffee,Roast type,Medium Roast Coffee,6,filter
Coffee,Roast type,Dark Roast Blend,1,context
Coffee,Roast type,Pike Place Roast,1,context
Coffee,Roast type,Mild Light Roast,2,filter
Coffee,Roast type,Unroasted,1,filter
Coffee,Roast type,Classic Medium Roast,1,context
Coffee,Roast type,Mild Roast,2,filter
Coffee,Roast type,Roasted,2,filter
Coffee,Roast type,Premium Roast,1,context
Coffee,Roast type,Dark Royal Roast,1,context
Coffee,Roast type,Light Roast Coffee,1,context
Coffee,Roast type,French Roast,2,filter
Coffee,Roast type,Blonde Roast,2,filter
Coffee,Roast type,Traditional Roast,1,context
Coffee,Roast type,Medium,1,context
Coffee,Roast type,Medium Roast Blend,1,context
Coffee,Roast type,Classic(Medium) Roast,1,context
Coffee,Container type,Canister,1,filter
Coffee,Container type,Sealed,1,filter
Coffee,Container type,Cannister,1,filter
Coffee,Container type,Bag,1,filter
Coffee,Container type,Retail Box,1,filter
Coffee,Container type,Bulk Reusable Jar,1,filter
Coffee,Machine type,Keurig Brewers,4,filter
Coffee,Machine type,K-Cup Keurig 2.0 Brewers,1,filter
Coffee,Machine type,Keurig K Cup Brewers,1,filter
Coffee,Machine type,Keurig K-Cups Machines,1,filter
Coffee,Machine type,Keurig,2,filter
