input,category,context,filter
"Davines Dede Conditioner, 8.45 Fl Oz",Conditioner,Conditioner Davines Dede 8.45 Fl Oz,['Item form:Conditioner']
"HASK COCONUT MONOI Deep Conditioner Treatments Nourishing for all hair types, color safe, gluten-free, sulfate-free, paraben-free - Pack of 12",Conditioner,Conditioner HASK COCONUT MONOI Deep Conditioner Treatments,"['Benefit:Nourishing', 'Hair type:all hair types', 'Specialty:paraben-free', 'Pack size:Pack of 12']"
"Paul Mitchell Super Skinny Conditioner, 33.8 Fl Oz",Conditioner,Conditioner Paul Mitchell Super Skinny 33.8 Fl Oz,['Item form:Conditioner']
"Avlon Keracare Humecto Creme Conditioner for Unisex, 16 Ounce",Conditioner,Conditioner Avlon Keracare Humecto Creme Conditioner,"['Gender:Unisex', 'Volume:16 Ounce']"
"Senscience Inner Restore Deep Moisturizing Conditioner, 16.89 Ounce",Conditioner,Conditioner Senscience Deep Moisturizing 16.89 Ounce,['Item form:Conditioner']
"Briogeo Be Gentle, Be Kind Banana + Coconut Nourishing Superfood Conditioner 12.5oz",Conditioner,"Conditioner Briogeo Be Gentle, Be Kind Superfood 12.5oz","['Scent:Banana + Coconut', 'Benefit:Nourishing', 'Item form:Conditioner']"
"Paul Mitchell Forever Blonde Conditioner, 24 Fl Oz",Conditioner,Conditioner Paul Mitchell Blonde 24 Fl Oz,['Item form:Conditioner']
"Nature's Baby Organics Detangler Coconut Pineapple, Conditioner, 16 Fl Oz",Conditioner,Conditioner Nature's Baby Organics Coconut Pineapple,"['Benefit:Detangler', 'Item form:Conditioner', 'Volume:16 Fl Oz']"
"Cantu Argan Oil Leave-In Conditioning Repair Cream, 16 Ounce",Conditioner,Conditioner Cantu Cream Repair,"['Scent:Argan Oil', 'Volume:16 Ounce']"
"Aveeno Scalp Soothing Oil Blend Shampoo, Almond 12 Fl Oz",Conditioner,Conditioner Aveeno Scalp Soothing Oil Blend Shampoo Almond 12 Fl Oz,[]
"Obagi Medical Professional-C, Peptide Complex 1 fl. oz. Pack of 1",Conditioner,Conditioner Obagi Medical Professional-C Peptide Complex 1 fl. oz,['Pack size:Pack of 1']
Paul Mitchell Awapuhi Wild Ginger Keratin Cream Rinse Conditioner,Conditioner,Conditioner Paul Mitchell Awapuhi Wild Ginger Cream Rinse Conditioner,['Specialty:Keratin']
"John Frieda Brilliant Brunette Visibly Brighter In-Shower Lightening Treatment, 1.15 Ounce",Conditioner,Conditioner Brilliant Brunette Visibly Brighter In-Shower Lightening Treatment 1.15 Ounce,['Brand:John Frieda']
"Tea Tree Special Conditioner, 33.8 fl. oz.",Conditioner,Conditioner Tea Tree Special 33.8 fl. oz,['Item form:Conditioner']
"Aussie Deep Conditioner, with Avocado. Paraben Free, 3 Minute Miracle Moist, For Dry Hair, 16 Fl Oz, Triple Pack",Conditioner,Conditioner 3 Minute Miracle Moist Avocado,"['Item form:Deep Conditioner', 'Specialty:Paraben Free', 'Hair type:Dry Hair', 'Volume:16 Fl Oz', 'Pack size:Triple Pack']"
"Alaffia EveryDay Shea Conditioner, Vanilla Mint, 32 Oz. Moisturizes, Restores and Protects. Made with Fair Trade Shea Butter, Cruelty Free, No Parabens, Vegan.",Conditioner,"Conditioner Alaffia EveryDay Shea Vanilla Mint 32 Oz Moisturizes, Restores and Protects","['Item form:Conditioner', 'Specialty:Vegan']"
BioSilk Silk Therapy with Natural Coconut Oil Moisturizing Conditioner - 12oz,Conditioner,Conditioner BioSilk Silk Therapy,"['Specialty:Natural', 'Scent:Coconut Oil', 'Benefit:Moisturizing', 'Item form:Conditioner', 'Volume:12oz']"
"No nothing Very Sensitive Moisture Mist - Moisturizing and Conditioning Leave-in Mist - Fragrance free, Unscented, Vegan, Hypoallergenic, Sensitive Detangling spray - 8.5 fl oz",Conditioner,Conditioner No nothing spray Unscented 8.5 fl oz,"['Specialty:Sensitive', 'Benefit:Detangling']"
"Curly Hair Products by Carol's Daughter, Hair Milk Sulfate Free Cleansing Conditioner For Curls, Coils and Waves",Conditioner,"Conditioner Curls, Coils and Waves Carol's Daughter Sulfate Free","['Item form:Conditioner', 'Benefit:Cleansing']"
Taliah Waajid Shea-Coco Condition Daily Leave-in Conditioner 8 oz,Conditioner,Conditioner Taliah Waajid Shea-Coco Condition,"['Item form:Leave-in Conditioner', 'Volume:8 oz']"
"RENPURE solutions cleansing conditioner, Basic, Rosemary Mint, 16 Fl Oz",Conditioner,Conditioner RENPURE solutions cleansing conditioner,"['Hair type:Basic', 'Scent:Rosemary Mint', 'Volume:16 Fl Oz']"
Beard Guyz Beard Wash - Invigorate Your Beard (8 oz),Conditioner,Conditioner Beard Guyz Wash Invigorate,"['Hair type:Beard', 'Volume:8 oz']"
"Design Essentials Almond and Avocado Moisturizing and Detangling Conditioner, 32 Ounces",Conditioner,Conditioner Almond and Avocado 32 Ounces,"['Brand:Design Essentials', 'Benefit:Detangling', 'Item form:Conditioner']"
"DevaCurl One Condition Original, 32oz",Conditioner,Conditioner 32oz,"['Brand:DevaCurl One Condition', 'Scent:Original']"
Ion Hard Water Conditioner,Conditioner,Conditioner,"['Brand:Ion', 'Item form:Conditioner']"
"PHYTO Phytojoba Moisturizing Mask, 5.29 oz",Conditioner,Conditioner PHYTO Phytojoba 5.29 oz,"['Benefit:Moisturizing', 'Item form:Mask']"
"L'Oreal Paris EverStrong Thickening Conditioner, with Rosemary Leaf, 8.5 Ounces (Packaging May Vary)",Conditioner,Conditioner L'Oreal Paris EverStrong Thickening Rosemary Leaf 8.5 Ounces,['Item form:Conditioner']
"Oyin Handmade Hair Dew Daily Quenching Hair Lotion, 8.4 Ounce",Conditioner,Conditioner Oyin Handmade Hair Dew Daily Quenching Hair Lotion,['Volume:8.4 Ounce']
"Briogeo Scalp Revival Charcoal and Peppermint Oil Cooling Jelly Conditioner, 8 Ounces",Conditioner,Conditioner Briogeo Scalp Revival Charcoal and Peppermint Oil Cooling Jelly Conditioner 8 Ounces,[]
"Mielle Organics Pomegranate & Honey Leave-in Condish, Sulfate and Paraben Free, 12 Ounces",Conditioner,Conditioner Mielle Sulfate and Paraben Free Leave-in Condish 12 Ounces,['Scent:Pomegranate & Honey']
"Surface Hair Awaken Mist, 4 Fl Oz",Conditioner,Conditioner Surface Hair Awaken Mist,['Volume:4 Fl Oz']
"AG Hair Colour Care Sterling Silver Mask Treatment, 5 Fl Oz",Conditioner,Conditioner AG Hair Colour Care Sterling Silver Mask Treatment 5 Fl Oz,[]
RYO Damage Care Conditioner 500ml (16.9oz),Conditioner,Conditioner RYO Damage Care 500ml (16.9oz),['Item form:Conditioner']
"Not Your Mother's Beach Babe Butter Masque, 10 Oz",Conditioner,Conditioner Not Your Mother's Beach Babe Butter Masque 10 Oz,[]
No Yellow by Fanola Mask 350ml,Conditioner,Conditioner No Yellow Fanola 350ml,['Item form:Mask']
"Aveda Rosemary Mint Weightless Conditioner, 8.5 oz, Creme",Conditioner,Conditioner Weightless Creme,"['Brand:Aveda', 'Scent:Rosemary Mint', 'Volume:8.5 oz']"
"Nioxin System 1 Scalp Therapy Conditioner for Natural Hair with Light Thinning, 16.9 oz",Conditioner,Conditioner Nioxin System 1 16.9 oz,"['Benefit:Scalp Therapy', 'Item form:Conditioner', 'Hair type:Natural Hair with Light Thinning']"
"TBH Kids Conditioner- Lightweight and Detangling Formula - Kids Conditioner Hair - Sulfate, Paraben Free - 12 oz",Conditioner,"Conditioner TBH Sulfate, Paraben Free Detangling Formula 12 oz","['Age:Kids', 'Item form:Conditioner', 'Hair type:Kids']"
Trader Joe's Shea Butter & Coconut Oil Hair Mask,Conditioner,Conditioner Trader Joe's,"['Scent:Shea Butter & Coconut Oil', 'Item form:Hair Mask']"
"Wet Brush Time Release Detangler Kids Formula, 8 Ounce",Conditioner,Conditioner Wet Brush,"['Benefit:Detangler', 'Age:Kids', 'Volume:8 Ounce']"
"Pacifica Beauty Pineapple Hydrate Curl Nourishing Hair Mask, 100% Vegan & Cruelty Free, Coconut, 6 Fl.Oz",Conditioner,Conditioner Pacifica 6 Fl.Oz,"['Scent:Coconut', 'Benefit:Nourishing', 'Hair type:Curl', 'Item form:Hair Mask', 'Specialty:Cruelty Free']"
"Camille Rose Algae Renew Deep Conditioner, 8 fl oz",Conditioner,Conditioner Camille Rose Algae Renew,"['Item form:Deep Conditioner', 'Volume:8 fl oz']"
Ion Reconstructor Treatment Packette,Conditioner,Conditioner Reconstructor Treatment Packette,['Brand:Ion']
Neo Hair Lotion 120ml Hair Treatment Hair Root nutrients (120Ml x 3Bottle) by Poj Shop,Conditioner,Conditioner Poj Shop Lotion 120Ml Hair Root nutrients,['Pack size:3Bottle']
"John Frieda Volume Lift Lightweight Conditioner for Natural Fullness, Safe for Colour-Treated Hair, Volumizing Conditioner for Fine or Flat Hair, 8.45 Ounces",Conditioner,Conditioner 8.45 Ounces,"['Brand:John Frieda', 'Benefit:Volumizing', 'Item form:Conditioner', 'Hair type:Fine or Flat Hair']"
"Wella Invigo Brilliance Mask for Coarse Hair By for Unisex - 16.9 Ounce Mask, 16.9 Ounce",Conditioner,Conditioner Wella Invigo Brilliance 16.9 Ounce,"['Item form:Mask', 'Gender:Unisex']"
"It's a 10 Haircare Miracle Deep Conditioner plus Keratin, 5 fl. oz.",Conditioner,Conditioner It's a 10 Haircare Miracle Deep Conditioner plus Keratin 5 fl. oz.,[]
"ATTITUDE Soothing & Volumizing Conditioner for Sensitive Skin, EWG Verified, Hypoallergenic, Enriched with Oatmeal, Chamomile, 8 Fl. Oz.",Conditioner,"Conditioner ATTITUDE Enriched with Oatmeal, Chamomile 8 Fl. Oz.","['Benefit:Volumizing', 'Item form:Conditioner', 'Specialty:Hypoallergenic']"
Magic Beard Balm by Mountaineer Brand: All Natural Beard Conditioning Balm (Original),Conditioner,Conditioner Magic Beard Balm by Mountaineer Brand Conditioning,"['Specialty:All Natural', 'Hair type:Beard', 'Item form:Balm', 'Scent:Original']"
Solutions by Great Clips Nourishing Leave-In Conditioner | 8oz Spray | Detangles and Hydrates Hair,Conditioner,Conditioner Solutions by Great Clips Detangles and Hydrates Hair,"['Item form:Spray', 'Volume:8oz']"
"Alfaparf Milano Semi Di Lino Moisture Nutritive Mask for Dry Hair, 16.9 Fl Oz",Conditioner,Conditioner Alfaparf Milano Semi Di Lino Nutritive 16.9 Fl Oz,"['Item form:Mask', 'Hair type:Dry Hair']"
"MIZANI Unisex Strength Fusion Intense Night Time Treatment, 5.10 Ounce",Conditioner,Conditioner MIZANI Strength Fusion Intense Night Time Treatment 5.10 Ounce,['Gender:Unisex']
Maple Hill Naturals: Honest for Men Original Scent Beard Wash Shampoo and Conditioner,Conditioner,Conditioner Maple Hill Naturals: Honest for Men Original Scent Shampoo and Conditioner,['Hair type:Beard']
"Not Your Mother's Naturals Tahitian Gardenia Flower Butter Curl Defining Conditioner, Basic, Mango, 16 Fl Oz",Conditioner,Conditioner Not Your Mother's Naturals Mango Curl Defining,"['Item form:Conditioner', 'Volume:16 Fl Oz']"
"Sulfur 8 Medicated Light Formula Conditioner, 4 Ounce (80138)",Conditioner,Conditioner Medicated Light Formula Conditioner 4 Ounce,['Brand:Sulfur 8']
"Living proof Restore Repair Leave-In Conditioner, 4 Fl Oz",Conditioner,Conditioner Living proof Restore Repair Leave-In Conditioner,['Volume:4 Fl Oz']
BioSilk Silk Therapy Conditioner 1006ml/34oz,Conditioner,Conditioner BioSilk Silk Therapy 1006ml/34oz,['Item form:Conditioner']
Oliology Coconut Oil Hair Mask - Helps Repair & Prevent Damage | Paraben Free,Conditioner,Conditioner Oliology Helps Repair & Prevent Damage,"['Scent:Coconut Oil', 'Item form:Hair Mask', 'Specialty:Paraben Free']"
"Aveda Softening Leave-in Conditioner, cherry almond 6.7 Fl Oz",Conditioner,Conditioner Softening cherry almond 6.7 Fl Oz,"['Brand:Aveda', 'Item form:Leave-in Conditioner']"
"Nioxin System 2 Scalp Therapy Conditioner for Natural Hair with Progressed Thinning, 33.8 Oz",Conditioner,Conditioner Nioxin System 2 Natural Hair with Progressed Thinning 33.8 Oz,"['Benefit:Scalp Therapy', 'Item form:Conditioner']"
"L'Oreal Professional Serie Expert Absolut Repair Lipidium Masque, 8.44 Ounce",Conditioner,Conditioner Serie Expert Absolut Repair Lipidium Masque 8.44 Ounce,[]
"Moroccanoil Smoothing Conditioner, 8.5 oz",Conditioner,Conditioner Moroccanoil Smoothing,"['Item form:Conditioner', 'Volume:8.5 oz']"
YOUTHAIR Creme for Men and Women Natural Color Gradually 16oz/473ml,Conditioner,Conditioner YOUTHAIR Creme Natural Color Gradually 16oz/473ml,['Gender:Men and Women']
"OGX Detoxifying + Ginger Conditioner, Pomegranate, 13 Fl Oz",Conditioner,Conditioner Detoxifying Pomegranate 13 Fl Oz,"['Brand:OGX', 'Item form:Conditioner']"
"Terrasoul Superfoods Organic Amla Berry Powder (Amalaki), 12 Oz - Rich in Antioxidant Vitamin C | Supports Immunity",Vitamin,Vitamin Terrasoul Superfoods Amalaki 12 Oz,"['Specialty:Organic', 'Item form:Powder', 'Health benefit:Supports Immunity']"
NovaFerrum Vegan Multivitamin with Iron for Infants and Toddlers (Organic Plant-Based D-3),Vitamin,Vitamin NovaFerrum D-3),"['Diet:Plant-Based', 'Age:Infants and Toddlers', 'Specialty:Organic']"
"Garden of Life D3 Vitamin - mykind Organic Whole Food Vitamin D Supplement with Plant Omegas, Vegan, Vanilla, 2oz Liquid - Packaging May Vary",Vitamin,Vitamin mykind Organic Whole Food Vitamin D Supplement with Plant Omegas 2oz,"['Diet:Vegan', 'Flavor:Vanilla', 'Item form:Liquid']"
"Amazon Brand - Solimo Vitamin C 1000 mg with Rose Hips 8 mg, 300 Tablets, Ten Month Supply",Vitamin,Vitamin Rose Hips 8 mg 300,"['Brand:Amazon Brand - Solimo', 'Item form:Tablets', 'Supply size:Ten Month Supply']"
Interfarma - Veterinary Testodione - 100 Tablets,Vitamin,Vitamin Interfarma Testodione,"['Net content:100', 'Item form:Tablets']"
"Spring Valley - Vitamin C Multiple Fruit Flavors 500 mg, 200 Chewable Tablets",Vitamin,Vitamin Multiple Fruit Flavors 200,"['Brand:Spring Valley', 'Supplement type:Vitamin C', 'Dosage:500 mg', 'Item form:Chewable Tablets']"
"Deva Vegan Vitamins Sublingual B12 1000 mcg Tablets, 90 Count",Vitamin,Vitamin Deva Vitamins Sublingual B12 1000 mcg,"['Diet:Vegan', 'Item form:Tablets', 'Net content:90 Count']"
Centrum® Silver® Men's - 250 tablets,Vitamin,Vitamin Centrum® Silver®,"[""Gender:Men's"", 'Net content:250', 'Item form:tablets']"
"Best Naturals, Brewers Yeast 7-1/2 Grains with vitamin B1, Vitamin B2 and Niacin,500 mg,240 Tablets",Vitamin,"Vitamin Best Naturals  Brewers Yeast 7-1/2 Grains with vitamin B1, Vitamin B2 and Niacin","['Dosage:500 mg', 'Net content:240', 'Item form:Tablets']"
Pure Synergy Pure Radiance C | 4 oz Powder | USDA Organic | Non-GMO | Vegan | 100% Natural Vitamin C with Organic Camu Camu Extract,Vitamin,Vitamin Pure Synergy 4 oz 100% Natural Vitamin C with Organic Camu Camu Extract,"['Item form:Powder', 'Specialty:Non-GMO', 'Diet:Vegan']"
"50 Evion Capsules Vitamin E For Glowing Face,Strong Hair,Acne,Nails, Glowing Skin 400mg",Vitamin,"Vitamin 50 Evion For Glowing Face,Strong Hair,Acne,Nails, Glowing Skin","['Item form:Capsules', 'Supplement type:Vitamin E', 'Pack size:400mg']"
Solaray Lipotropic 1000 Plus Vitamin Capsules | 100 Count,Vitamin,Vitamin Solaray Lipotropic 1000 Plus Vitamin 100 Count,['Item form:Capsules']
"Zarbee's Naturals Children's Complete Multivitamin + Probiotic Gummies, Natural Fruit Flavors, 70 Gummies",Vitamin,Vitamin Zarbee's Naturals Complete Multivitamin + Probiotic Natural Fruit Flavors 70,"[""Age:Children's"", 'Item form:Gummies']"
"Kirkland Vitamin C (500 mg), 500-Count, Tangy Orange, Chewable Tablets (2 Bottles)",Vitamin,Vitamin Kirkland,"['Supplement type:Vitamin C', 'Dosage:500 mg', 'Net content:500-Count', 'Flavor:Tangy Orange', 'Item form:Chewable Tablets', 'Pack size:2 Bottles']"
"365 by Whole Foods Market, Kid's Vitamins, Multivitamin - Chewable, 120 Count",Vitamin,Vitamin Chewable,"['Brand:365 by Whole Foods Market', ""Age:Kid's"", 'Supplement type:Multivitamin', 'Net content:120 Count']"
"Garden of Life Organics Prenatal Gummy Vitamins Non-GMO, Vegan, Multi-Colored, Berry, 120 Count (Pack of 1)",Vitamin,Vitamin Garden of Life Prenatal Gummy Vitamins 120 Count ,"['Specialty:Non-GMO', 'Diet:Vegan', 'Flavor:Berry', 'Pack size:Pack of 1']"
Baby Ddrops® 400 IU 90 Drops (0.08 Fl Oz) - Liquid Vitamin D3 Drops Supplement for Infants,Vitamin,Vitamin Ddrops® 0.08 Fl Oz Vitamin D3 Drops Supplement,"['Age:Infants', 'Dosage:400 IU', 'Item form:Liquid']"
"Country Life Acerola 500mg Chewable Vitamin C Complex Natural Antioxidants & Citrus Bioflavonoids for Powerful Immune Health Support - Gluten-Free, Vegan Berry Flavor - 90 Wafers",Vitamin,Vitamin Vitamin C Complex Natural Antioxidants & Citrus Bioflavonoids Wafers Powerful Immune Health Support Berry Flavor 90,"['Brand:Country Life', 'Dosage:500mg', 'Diet:Vegan']"
"Nutricost Ascorbic Acid Powder (Vitamin C) 2 LBS - Gluten Free, Non-GMO",Vitamin,Vitamin 2 LBS,"['Brand:Nutricost', 'Supplement type:Vitamin C', 'Item form:Powder', 'Diet:Gluten Free', 'Specialty:Non-GMO']"
"Flintstones Children's Multivitamin plus Immunity Support, Chewable Tablets 60 ea by AB",Vitamin,Vitamin AB Immunity Support 60 ea,"[""Age:Children's"", 'Supplement type:Multivitamin', 'Item form:Chewable Tablets']"
"Now Foods Vitamin A 10,000 IU 100 Sgels",Vitamin,Vitamin Now Foods Sgels,"['Supplement type:Vitamin A', 'Dosage:10,000 IU', 'Net content:100']"
"EZ Melts Multivitamin with Iron, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",Vitamin,Vitamin EZ Melts Multivitamin with Iron Natural Cherry Flavor Fast Dissolve Tablets,"['Administration type:Sublingual Vitamins', 'Diet:Vegan', 'Specialty:Zero Sugar', 'Net content:60']"
"Amazon Brand - Solimo Adult Multivitamin, 150 Gummies, 75-Day Supply",Vitamin,Vitamin 150,"['Brand:Amazon Brand - Solimo', 'Age:Adult', 'Supplement type:Multivitamin', 'Item form:Gummies', 'Supply size:75-Day Supply']"
"Kirkland Signature Extra Strength Vitamin D3 2000 I.U. 600 Softgels, Bottle",Vitamin,Vitamin Extra Strength Vitamin D3 2000 I.U. 600,"['Brand:Kirkland Signature', 'Item form:Bottle']"
"Amazon Brand - Solimo Vitamin C 250mg, 150 Gummies, 2 Gummies per Serving (Pack of 2)",Vitamin,Vitamin 250mg 150,"['Brand:Amazon Brand - Solimo', 'Supplement type:Vitamin C', 'Item form:Gummies', 'Pack size:Pack of 2']"
"Garden of Life Vegan Women mykind Organic Women Whole Food Vitamin Supplement, 120 Count (Pack of 1)",Vitamin,Vitamin mykind Organic Whole Food Vitamin Supplement,"['Diet:Vegan', 'Gender:Women', 'Net content:120 Count', 'Pack size:Pack of 1']"
"One A Day Women's 50+ Advantage Multivitamins, New Larger Size of 220 Count",Vitamin,Vitamin One A Day Advantage Multivitamins New Larger Size of 220 Count,"[""Gender:Women's"", 'Age:50+']"
"NOW Supplements, Vitamin A (Fish Liver Oil) 25,000 IU, Essential Nutrition, 250 Softgels",Vitamin,"Vitamin Vitamin A (Fish Liver Oil) 25,000 IU","['Brand:NOW Supplements', 'Health benefit:Essential Nutrition', 'Net content:250', 'Item form:Softgels']"
"NOW Supplements, Liquid Vitamin D-3, Strong Bones*, Structural Support*, 2-Ounce",Vitamin,"Vitamin Vitamin D-3 Strong Bones*, Structural Support* 2-Ounce","['Brand:NOW Supplements', 'Item form:Liquid']"
"Spring Valley - Prenatal, Multivitamin, Multimineral, 100 Tablets w. Folic Acid",Vitamin,Vitamin,"['Brand:Spring Valley', 'Supplement type:Folic Acid', 'Net content:100', 'Item form:Tablets']"
"NOW Supplements, Vitamin C-500 Calcium Ascorbate, Antioxidant Protection*, 250 Capsules",Vitamin,Vitamin Vitamin C-500 Calcium Ascorbate,"['Brand:NOW Supplements', 'Health benefit:Antioxidant Protection*', 'Net content:250', 'Item form:Capsules']"
"Sundown Vitamin B-12 Complex Sublingual Liquid, 2 Ounces",Vitamin,Vitamin Sundown Vitamin B-12 Complex 2 Ounces,"['Administration type:Sublingual', 'Item form:Liquid']"
"Nature Made Adult Chewable D3 1000 IU Grape Flavored Tablets, 240 Ct",Vitamin,Vitamin D3 Grape Flavored 240 Ct,"['Brand:Nature Made', 'Age:Adult', 'Item form:Tablets', 'Dosage:1000 IU']"
"365 by Whole Foods Market, Supplements - Multivitamins, Women's - with Iron (Vegetarian Tablets), 180 Count",Vitamin,Vitamin with Iron 180 Count,"['Brand:365 by Whole Foods Market', ""Gender:Women's"", 'Diet:Vegetarian', 'Item form:Tablets']"
"Country Life Coenzyme B Complex, 240-Count",Vitamin,Vitamin Coenzyme B Complex 240-Count,['Brand:Country Life']
"Life Extension Fast-C with Bio-Quercetin, 60 Tablets",Vitamin,Vitamin Fast-C with Bio-Quercetin,"['Brand:Life Extension', 'Net content:60', 'Item form:Tablets']"
"Seeking Health Active B12 with L-5-MTHF, 60 Lozenges, Vitamin B12 Supplement, Supports Cellular Health, Cognitive Health, and Healthy Energy Levels, Vegan- and Vegetarian-Friendly B12 Vitamin, MTHFR",Vitamin,"Vitamin Seeking Health B12 Vitamin, MTHFR Lozenges Supports Cellular Health, Cognitive Health, and Healthy Energy Levels","['Net content:60', 'Diet:Vegan- and Vegetarian-Friendly']"
"Country Life Vitamin D3 5000 I.U, 200-Softgel",Vitamin,Vitamin 5000 I.U 200 Softgel,"['Brand:Country Life', 'Supplement type:Vitamin D3']"
Nature Made Multi for Him - 300 Tablets,Vitamin,Vitamin 300,"['Brand:Nature Made', 'Supplement type:Multi', 'Gender:for Him', 'Item form:Tablets']"
